Fixation,Trial Name,Eye,Start Time,End Time,Duration,X,Y,Pupil Area,,,
Saccade,Trial Name,Eye,Start Time,End Time,Duration,Start X,Start Y,End X,End Y,Amplitude,Peak Velocity
Fixation,DadsArmy,L,6632808,6633114,307,757.6,637,1695,,,
Saccade,DadsArmy,L,6633115,6633190,76,750.2,640,747.3,580.8,1.44,552
Fixation,DadsArmy,L,6633191,6633316,126,744.4,602.4,1717,,,
Saccade,DadsArmy,L,6633317,6633450,134,743,614.4,750,513.8,2.46,922
Fixation,DadsArmy,L,6633451,6633527,77,748.5,532.6,1711,,,
Saccade,DadsArmy,L,6633528,6633553,26,746.9,536.6,621.2,506.8,3.17,269
Fixation,DadsArmy,L,6633554,6633766,213,627.2,498.9,1817,,,
Saccade,DadsArmy,L,6633767,6633799,33,615.5,494,575.9,354.7,3.53,214
Fixation,DadsArmy,L,6633800,6634114,315,588,370.6,1992,,,
Saccade,DadsArmy,L,6634115,6634129,15,592.3,372.2,562.1,347.7,0.95,96
Fixation,DadsArmy,L,6634130,6634419,290,564.9,349.9,2098,,,
Saccade,DadsArmy,L,6634420,6634441,22,551.9,344.5,521.3,369.4,0.96,110
Fixation,DadsArmy,L,6634442,6634859,418,502.5,356.6,2242,,,
Saccade,DadsArmy,L,6634860,6634869,10,499.8,344.6,494.7,321.5,0.57,60
Fixation,DadsArmy,L,6634870,6635237,368,508.3,329.1,2398,,,
Saccade,DadsArmy,L,6635238,6635414,177,509.5,331,468.2,369.3,1.36,1536
Fixation,DadsArmy,L,6635415,6635467,53,464.8,372.9,2535,,,
Saccade,DadsArmy,L,6635468,6635503,36,460.4,375.8,616.8,503.7,4.9,294
Fixation,DadsArmy,L,6635504,6635671,168,612.4,484.2,2656,,,
Saccade,DadsArmy,L,6635672,6635718,47,613.7,482.3,555.8,337.8,3.79,279
Fixation,DadsArmy,L,6635719,6635843,125,551.9,334.7,2686,,,
Saccade,DadsArmy,L,6635844,6635907,64,551.2,333.3,987.2,359.5,10.63,518
Fixation,DadsArmy,L,6635908,6636051,144,985.5,358.6,2653,,,
Saccade,DadsArmy,L,6636052,6636076,25,988.3,354.7,891.7,441.2,3.17,259
Fixation,DadsArmy,L,6636077,6636347,271,906.5,428,2710,,,
Saccade,DadsArmy,L,6636348,6636405,58,914.5,423.8,480.4,302.2,10.96,537
Fixation,DadsArmy,L,6636406,6636712,307,477,300.6,2788,,,
Saccade,DadsArmy,L,6636713,6636731,19,482.2,296,535.6,311.9,1.35,126
Fixation,DadsArmy,L,6636732,6637127,396,531.4,309.6,2875,,,
Saccade,DadsArmy,L,6637128,6637137,10,554.4,312.6,571.8,302.1,0.49,56
Fixation,DadsArmy,L,6637138,6637481,344,581.6,296,2959,,,
Saccade,DadsArmy,L,6637482,6637493,12,586,287.7,557.2,272.6,0.79,81
Fixation,DadsArmy,L,6637494,6637788,295,557.8,281,3004,,,
Saccade,DadsArmy,L,6637789,6637823,35,550,282.4,675.1,224.1,3.36,205
Fixation,DadsArmy,L,6637824,6638186,363,691,239.9,2965,,,
Saccade,DadsArmy,L,6638187,6638197,11,708.4,245.7,717,264.6,0.51,54
Fixation,DadsArmy,L,6638198,6638307,110,715.5,267.4,2931,,,
Saccade,DadsArmy,L,6638308,6638360,53,719.4,265.9,459.4,259.8,6.3,394
Fixation,DadsArmy,L,6638361,6638522,162,448.8,262.5,2961,,,
Saccade,DadsArmy,L,6638523,6638569,47,450.8,258.6,273,208.7,4.37,306
Fixation,DadsArmy,L,6638570,6638836,267,259.9,216.2,2937,,,
Saccade,DadsArmy,L,6638837,6638857,21,263.3,221,224.2,202,1.01,118
Fixation,DadsArmy,L,6638858,6639200,343,245.2,207.6,2955,,,
Saccade,DadsArmy,L,6639201,6639216,16,247.5,203.2,232.3,188.2,0.5,53
Fixation,DadsArmy,L,6639217,6639549,333,243,193.4,3058,,,
Saccade,DadsArmy,L,6639550,6639556,7,249.8,190.9,256.2,207.2,0.41,57
Fixation,DadsArmy,L,6639557,6639865,309,263.4,208.7,3124,,,
Saccade,DadsArmy,L,6639866,6639879,14,287.5,205.5,325.7,219,0.95,83
Fixation,DadsArmy,L,6639880,6640265,386,345.8,215.5,3103,,,
Saccade,DadsArmy,L,6640266,6640281,16,361.5,215.5,402.6,218.5,0.98,84
Fixation,DadsArmy,L,6640282,6640543,262,416.4,223.1,3140,,,
Saccade,DadsArmy,L,6640544,6640559,16,456.1,239.4,501.4,239.4,1.09,98
Fixation,DadsArmy,L,6640560,6640751,192,534.5,241.8,3211,,,
Saccade,DadsArmy,L,6640752,6640807,56,579.6,239.7,981.5,385.5,10.41,452
Fixation,DadsArmy,L,6640808,6640989,182,1018,398.9,3156,,,
Saccade,DadsArmy,L,6640990,6641036,47,1026.2,401,1238.3,447,5.22,304
Fixation,DadsArmy,L,6641037,6641364,328,1264.7,456.6,2965,,,
Saccade,DadsArmy,L,6641365,6641431,67,1272,459.2,703.8,382.6,13.78,458
