Fixation,Trial Name,Eye,Start Time,End Time,Duration,X,Y,Pupil Area,,,
Saccade,Trial Name,Eye,Start Time,End Time,Duration,Start X,Start Y,End X,End Y,Amplitude,Peak Velocity
Fixation,DadsArmy,L,287429,287556,128,792.1,629.8,1422,,,
Saccade,DadsArmy,L,287557,287575,19,792.5,629.4,750,635.4,1.05,87
Fixation,DadsArmy,L,287576,287963,388,755.6,638,1323,,,
Saccade,DadsArmy,L,287964,287996,33,745.6,633.4,611.3,602.4,3.37,185
Fixation,DadsArmy,L,287997,288226,230,607.4,600.9,1038,,,
Saccade,DadsArmy,L,288227,288274,48,602,607.1,496.1,947.9,8.47,295
Fixation,DadsArmy,L,288275,288497,223,487,983.4,1171,,,
Saccade,DadsArmy,L,288498,288558,61,485.3,984.8,577.6,587.3,9.65,300
Fixation,DadsArmy,L,288559,288701,143,593.3,569.1,1290,,,
Saccade,DadsArmy,L,288702,288732,31,599,564.9,640,451.9,2.93,170
Fixation,DadsArmy,L,288733,289808,1076,598.2,441,1426,,,
Saccade,DadsArmy,L,289809,289828,20,590,431.4,540.6,435.8,1.21,103
Fixation,DadsArmy,L,289829,290258,430,513.1,428.3,1524,,,
Saccade,DadsArmy,L,290259,290951,693,484.4,437.1,527.8,479.2,1.47,786
Fixation,DadsArmy,L,290952,291936,985,626.4,421.4,1572,,,
Saccade,DadsArmy,L,291937,291979,43,660.2,415,381.9,379.4,6.78,254
Fixation,DadsArmy,L,291980,292266,287,350.1,367.2,1584,,,
Saccade,DadsArmy,L,292267,292276,10,337.1,362.3,319,346.3,0.57,65
Fixation,DadsArmy,L,292277,292550,274,326.2,348,1599,,,
Saccade,DadsArmy,L,292551,292564,14,330.6,344.9,335.8,317.3,0.67,53
Fixation,DadsArmy,L,292565,292937,373,324.2,320.2,1612,,,
Saccade,DadsArmy,L,292938,292955,18,313.7,317,278.2,323.8,0.85,84
Fixation,DadsArmy,L,292956,293209,254,293.8,322.6,1637,,,
Saccade,DadsArmy,L,293210,293227,18,301.1,325.2,339.2,303.4,1.04,82
Fixation,DadsArmy,L,293228,293606,379,335.3,314.9,1655,,,
Saccade,DadsArmy,L,293607,293624,18,339.1,320.1,313,333.3,0.69,57
Fixation,DadsArmy,L,293625,294176,552,328.3,329.5,1683,,,
Saccade,DadsArmy,L,294177,294185,9,340.7,337.9,358.6,345.4,0.46,55
Fixation,DadsArmy,L,294186,294445,260,360.9,352.6,1668,,,
Saccade,DadsArmy,L,294446,294464,19,376.5,359.1,426,364.4,1.19,101
Fixation,DadsArmy,L,294465,295011,547,463.8,377.4,1630,,,
Saccade,DadsArmy,L,295012,295027,16,503.8,378.9,544.6,370.4,1.01,91
Fixation,DadsArmy,L,295028,295237,210,567.5,378.7,1641,,,
Saccade,DadsArmy,L,295238,295262,25,606.7,377.4,695.6,386.9,2.19,161
Fixation,DadsArmy,L,295263,295480,218,722,393.1,1657,,,
Saccade,DadsArmy,L,295481,295500,20,762.5,391.9,821.3,396.6,1.45,123
Fixation,DadsArmy,L,295501,295779,279,845.9,394.5,1650,,,
Saccade,DadsArmy,L,295780,295789,10,887.5,395.7,908.6,393.8,0.52,58
Fixation,DadsArmy,L,295790,296727,938,936.7,376.3,1647,,,
