Fixation,Trial Name,Eye,Start Time,End Time,Duration,X,Y,Pupil Area,,,
Saccade,Trial Name,Eye,Start Time,End Time,Duration,Start X,Start Y,End X,End Y,Amplitude,Peak Velocity
Fixation,DadsArmy,R,8627449,8628082,634,764.1,616.3,1039,,,
Saccade,DadsArmy,R,8628083,8628113,31,755.3,627.7,621.1,663.6,3.39,166
Fixation,DadsArmy,R,8628114,8628426,313,617.4,649.1,1123,,,
Saccade,DadsArmy,R,8628427,8628456,30,617,644,596.8,482.9,3.95,187
Fixation,DadsArmy,R,8628457,8628688,232,597,463.4,1203,,,
Saccade,DadsArmy,R,8628689,8629002,314,602,465,585.2,438.8,0.76,98
Fixation,DadsArmy,R,8629003,8629033,31,584.2,428.3,1299,,,
Saccade,DadsArmy,R,8629034,8629114,81,578.8,427.7,530.6,434.7,1.19,98
Fixation,DadsArmy,R,8629115,8629150,36,541.8,438,1324,,,
Saccade,DadsArmy,R,8629151,8629199,49,540,436.7,542.2,439.7,0.09,12
Fixation,DadsArmy,R,8629200,8629223,24,541.2,434.5,1347,,,
Saccade,DadsArmy,R,8629224,8629249,26,540,436.7,542.2,439.7,0.09,0
Fixation,DadsArmy,R,8629250,8629325,76,538.9,432.9,1361,,,
Saccade,DadsArmy,R,8629326,8629475,150,543.5,427.1,547.7,425.5,0.11,16
Fixation,DadsArmy,R,8629476,8629547,72,552.5,424.5,1412,,,
Saccade,DadsArmy,R,8629548,8629601,54,539.9,414.8,547.4,421.5,0.24,42
Fixation,DadsArmy,R,8629602,8629737,136,550,417.4,1438,,,
Saccade,DadsArmy,R,8629738,8629773,36,539.9,414.8,547.4,421.5,0.24,0
Fixation,DadsArmy,R,8629774,8629890,117,559.5,406.6,1455,,,
Saccade,DadsArmy,R,8629891,8630004,114,551.8,396,549.5,398.5,0.08,22
Fixation,DadsArmy,R,8630005,8630033,29,541.1,388.8,1483,,,
Saccade,DadsArmy,R,8630034,8630058,25,551.8,396,549.5,398.5,0.08,0
Fixation,DadsArmy,R,8630059,8630125,67,527.4,397,1491,,,
Saccade,DadsArmy,R,8630126,8630239,114,518.4,399.3,555.5,403.5,0.91,1375
Fixation,DadsArmy,R,8630240,8630751,512,540.9,401.7,1560,,,
Saccade,DadsArmy,R,8630752,8630773,22,544.6,390.2,610,410.3,1.66,128
Fixation,DadsArmy,R,8630774,8630818,45,607.8,405.1,1603,,,
Saccade,DadsArmy,R,8630819,8630840,22,544.6,390.2,610,410.3,1.67,0
Fixation,DadsArmy,R,8630841,8631077,237,618.1,405.3,1613,,,
Saccade,DadsArmy,R,8631078,8631108,31,544.6,390.2,610,410.3,1.67,0
Fixation,DadsArmy,R,8631109,8631140,32,626.6,410.6,1633,,,
Saccade,DadsArmy,R,8631141,8631214,74,544.6,390.2,610,410.3,1.67,0
Fixation,DadsArmy,R,8631215,8631249,35,629.7,401.9,1638,,,
Saccade,DadsArmy,R,8631250,8631270,21,626.9,400.6,598.1,406.5,0.72,97
Fixation,DadsArmy,R,8631271,8631482,212,599.5,405.4,1654,,,
Saccade,DadsArmy,R,8631483,8631503,21,626.9,400.6,598.1,406.5,0.72,0
Fixation,DadsArmy,R,8631504,8631951,448,632.2,403.2,1661,,,
Saccade,DadsArmy,R,8631952,8632062,111,679.5,420,684.6,417.1,0.14,19
Fixation,DadsArmy,R,8632063,8632164,102,683.7,425.4,1691,,,
Saccade,DadsArmy,R,8632165,8632674,510,679.5,420,684.6,417.1,0.14,0
Fixation,DadsArmy,R,8632675,8632872,198,802.8,366.2,1661,,,
Saccade,DadsArmy,R,8632873,8632914,42,814,383.2,542.1,394.1,6.65,198
Fixation,DadsArmy,R,8632915,8633328,414,563.4,377.1,1627,,,
Saccade,DadsArmy,R,8633329,8633441,113,568.6,383.4,324.5,286.5,6.29,966
Fixation,DadsArmy,R,8633442,8634636,1195,356.3,300.4,1640,,,
Saccade,DadsArmy,R,8634637,8634785,149,376,810.5,551.5,456.2,9.47,617
Fixation,DadsArmy,R,8634786,8634936,151,554.9,454.4,1625,,,
Saccade,DadsArmy,R,8634937,8634960,24,553.2,451.9,576.7,365.5,2.18,147
Fixation,DadsArmy,R,8634961,8635006,46,589.2,356.2,1614,,,
Saccade,DadsArmy,R,8635007,8635033,27,553.2,451.9,576.7,365.5,2.18,0
Fixation,DadsArmy,R,8635034,8635076,43,588.9,350.9,1612,,,
Saccade,DadsArmy,R,8635077,8635132,56,553.2,451.9,576.7,365.5,2.18,0
Fixation,DadsArmy,R,8635133,8635158,26,585.3,358.1,1645,,,
Saccade,DadsArmy,R,8635159,8635197,39,553.2,451.9,576.7,365.5,2.18,0
Fixation,DadsArmy,R,8635198,8635255,58,579,362,1665,,,
Saccade,DadsArmy,R,8635256,8635277,22,553.2,451.9,576.7,365.5,2.18,0
Fixation,DadsArmy,R,8635278,8635306,29,579,367.9,1692,,,
Saccade,DadsArmy,R,8635307,8635384,78,539.6,260.6,497.3,385.8,3.2,393
Fixation,DadsArmy,R,8635385,8635458,74,494.5,381.6,1732,,,
Saccade,DadsArmy,R,8635459,8635478,20,539.6,260.6,497.3,385.8,3.21,0
Fixation,DadsArmy,R,8635479,8635555,77,490.8,379.3,1710,,,
