Fixation,Trial Name,Eye,Start Time,End Time,Duration,X,Y,Pupil Area,,,
Saccade,Trial Name,Eye,Start Time,End Time,Duration,Start X,Start Y,End X,End Y,Amplitude,Peak Velocity
Fixation,DadsArmy,L,14458306,14458459,154,799.6,596.5,923,,,
Saccade,DadsArmy,L,14458460,14458695,236,797.6,589.8,801.1,517.5,1.77,1030
Fixation,DadsArmy,L,14458696,14458883,188,791.8,542.2,980,,,
Saccade,DadsArmy,L,14458884,14458927,44,791.2,550.3,914.1,478.4,3.49,349
Fixation,DadsArmy,L,14458928,14459070,143,924.5,468.2,1005,,,
Saccade,DadsArmy,L,14459071,14459123,53,922,467.8,712.2,497.9,5.19,348
Fixation,DadsArmy,L,14459124,14459321,198,686.9,503.3,1124,,,
Saccade,DadsArmy,L,14459322,14459351,30,684.6,504.1,676.2,343.5,3.93,274
Fixation,DadsArmy,L,14459352,14459886,535,675.8,350.2,1167,,,
Saccade,DadsArmy,L,14459887,14459909,23,652.2,337.8,606.7,355.2,1.19,128
Fixation,DadsArmy,L,14459910,14460918,1009,603.1,346,1271,,,
Saccade,DadsArmy,L,14460919,14461084,166,588.8,342,581.7,480.8,3.39,1150
Fixation,DadsArmy,L,14461085,14461595,511,575.5,518.2,1474,,,
Saccade,DadsArmy,L,14461596,14461661,66,581.9,528.5,460.2,1045,12.48,573
Fixation,DadsArmy,L,14461662,14461883,222,460.2,1072,1743,,,
Saccade,DadsArmy,L,14461884,14462054,171,465.2,1053.1,553.7,510.4,12.93,1128
Fixation,DadsArmy,L,14462055,14462272,218,548.4,533.6,1695,,,
Saccade,DadsArmy,L,14462273,14462307,35,545.8,535.3,622.3,341.1,5.08,446
Fixation,DadsArmy,L,14462308,14462551,244,625.9,341.1,1675,,,
Saccade,DadsArmy,L,14462552,14462700,149,634,340.9,751.9,304.8,3.02,1227
Fixation,DadsArmy,L,14462701,14462935,235,746.3,329,1796,,,
Saccade,DadsArmy,L,14462936,14463108,173,743.2,336.5,689.9,328.2,1.32,1141
Fixation,DadsArmy,L,14463109,14463490,382,675.4,361.9,1826,,,
Saccade,DadsArmy,L,14463491,14463523,33,672.3,360.4,807,313.8,3.5,314
Fixation,DadsArmy,L,14463524,14463643,120,801.1,322.8,1783,,,
Saccade,DadsArmy,L,14463644,14463810,167,800.1,328.9,845.1,337.9,1.13,1190
Fixation,DadsArmy,L,14463811,14464044,234,858.9,363.3,1762,,,
Saccade,DadsArmy,L,14464045,14464096,52,872.6,372,608.2,311.7,6.64,390
Fixation,DadsArmy,L,14464097,14464339,243,574.5,312.8,1812,,,
Saccade,DadsArmy,L,14464340,14464387,48,565.3,319.3,408.2,263.5,4.02,336
Fixation,DadsArmy,L,14464388,14464590,203,397.5,262.1,1862,,,
Saccade,DadsArmy,L,14464591,14464771,181,405.5,282.4,398.9,229.6,1.28,1235
Fixation,DadsArmy,L,14464772,14465296,525,404.4,252.3,1933,,,
Saccade,DadsArmy,L,14465297,14465308,12,436.8,264.3,461.3,281.5,0.72,76
Fixation,DadsArmy,L,14465309,14465810,502,491.8,283.8,1977,,,
Saccade,DadsArmy,L,14465811,14465833,23,519.4,286.1,581.8,287.8,1.51,152
Fixation,DadsArmy,L,14465834,14466208,375,629.1,304.7,1959,,,
Saccade,DadsArmy,L,14466209,14466240,32,681.5,328,758.1,352.9,1.98,216
Fixation,DadsArmy,L,14466241,14466370,130,783.4,348.6,1901,,,
Saccade,DadsArmy,L,14466371,14466419,49,800.8,351.2,632,292.5,4.37,327
Fixation,DadsArmy,L,14466420,14466822,403,603.6,292.1,1896,,,
Saccade,DadsArmy,L,14466823,14466890,68,598.7,292.5,985.7,341,9.5,477
Fixation,DadsArmy,L,14466891,14467259,369,994.5,323.9,1789,,,
Saccade,DadsArmy,L,14467260,14467281,22,996.6,305.7,962,277,1.1,126
Fixation,DadsArmy,L,14467282,14467645,364,968,271.3,1781,,,
Saccade,DadsArmy,L,14467646,14467664,19,973,261.2,970.9,248.5,0.31,62
Fixation,DadsArmy,L,14467665,14467841,177,973.3,256.1,1768,,,
Saccade,DadsArmy,L,14467842,14467983,142,972.2,265.5,198.7,302.4,18.35,1496
Fixation,DadsArmy,L,14467984,14468491,508,226.8,304.7,1817,,,
Saccade,DadsArmy,L,14468492,14468525,34,238.3,296.4,279,275.9,1.07,174
Fixation,DadsArmy,L,14468526,14468705,180,289.7,272.5,1904,,,
Saccade,DadsArmy,L,14468706,14468862,157,289,281.9,255.5,276.1,0.79,1190
Fixation,DadsArmy,L,14468863,14469438,576,254.8,274.8,1854,,,
Saccade,DadsArmy,L,14469439,14469526,88,276.2,259.2,1157.1,318.8,20.9,550
Fixation,DadsArmy,L,14469527,14469650,124,1172.5,321.3,1719,,,
Saccade,DadsArmy,L,14469651,14469673,23,1168.9,316.3,1234.5,274.3,1.86,164
Fixation,DadsArmy,L,14469674,14469852,179,1213.7,283,1649,,,
Saccade,DadsArmy,L,14469853,14469923,71,1202.1,292,430,267.7,18.44,517
Fixation,DadsArmy,L,14469924,14470319,396,394.5,266.7,1782,,,
Saccade,DadsArmy,L,14470320,14470473,154,401.6,275.6,1019.3,242.5,14.87,1342
Fixation,DadsArmy,L,14470474,14470716,243,992.1,279.8,1706,,,
Saccade,DadsArmy,L,14470717,14470753,37,987.7,292.3,854.4,401.2,4.21,324
Fixation,DadsArmy,L,14470754,14470967,214,836.8,394.2,1649,,,
Saccade,DadsArmy,L,14470968,14470985,18,819.8,400.4,762.7,419.2,1.48,118
Fixation,DadsArmy,L,14470986,14471204,219,761.6,418,1472,,,
Saccade,DadsArmy,L,14471205,14471266,62,749.5,420.4,1113.7,757.5,12.02,506
Fixation,DadsArmy,L,14471267,14471450,184,1130.6,771.2,1391,,,
Saccade,DadsArmy,L,14471451,14471473,23,1127.6,770.7,1130.6,864.2,2.21,176
Fixation,DadsArmy,L,14471474,14471664,191,1132.9,850.9,1356,,,
Saccade,DadsArmy,L,14471665,14471682,18,1137,845.1,1186.7,815.1,1.37,116
Fixation,DadsArmy,L,14471683,14472295,613,1164.3,789.8,1276,,,
Saccade,DadsArmy,L,14472296,14472530,235,1161.7,774.6,705.7,265.8,16.44,980
Fixation,DadsArmy,L,14472531,14472817,287,690.4,288.2,1255,,,
Saccade,DadsArmy,L,14472818,14472872,55,687.3,288.2,940.3,303.3,6.2,474
Fixation,DadsArmy,L,14472873,14473006,134,965.2,302.5,1283,,,
Saccade,DadsArmy,L,14473007,14473169,163,967.8,316.3,819.1,333.9,3.67,893
Fixation,DadsArmy,L,14473170,14473634,465,819,394,1321,,,
Saccade,DadsArmy,L,14473635,14473827,193,814,397.5,840.6,347.9,1.38,1251
Fixation,DadsArmy,L,14473828,14474005,178,822.9,378.5,1246,,,
Saccade,DadsArmy,L,14474006,14474281,276,816.8,389.3,680.4,298.9,4.01,836
Fixation,DadsArmy,L,14474282,14474487,206,681.5,310.9,1265,,,
Saccade,DadsArmy,L,14474488,14474538,51,688,311,925.8,311.1,5.82,438
Fixation,DadsArmy,L,14474539,14474689,151,947.9,307.4,1242,,,
Saccade,DadsArmy,L,14474690,14474747,58,947.3,305.5,755.1,238.8,4.98,334
Fixation,DadsArmy,L,14474748,14475013,266,783.5,248.2,1289,,,
Saccade,DadsArmy,L,14475014,14475037,24,792.1,240.3,787.4,166.4,1.8,160
Fixation,DadsArmy,L,14475038,14475357,320,800.7,186.6,1214,,,
Saccade,DadsArmy,L,14475358,14475377,20,812.8,199.1,832.2,214.9,0.61,92
Fixation,DadsArmy,L,14475378,14476231,854,808.9,227.3,1263,,,
Saccade,DadsArmy,L,14476232,14476249,18,769.1,249.8,746.8,288.8,1.1,85
Fixation,DadsArmy,L,14476250,14476458,209,753.4,277.3,1279,,,
Saccade,DadsArmy,L,14476459,14476624,166,749.8,285.1,765.8,226.6,1.48,1253
Fixation,DadsArmy,L,14476625,14476910,286,749.6,241.7,1247,,,
Saccade,DadsArmy,L,14476911,14476921,11,739.2,242.7,718.4,227,0.64,72
Fixation,DadsArmy,L,14476922,14477128,207,732,235.4,1261,,,
Saccade,DadsArmy,L,14477129,14477192,64,730.8,232.2,1063.8,238.6,8.09,463
Fixation,DadsArmy,L,14477193,14477301,109,1064.9,241.5,1218,,,
Saccade,DadsArmy,L,14477302,14477376,75,1068.3,244.8,477,273.5,14.27,523
Fixation,DadsArmy,L,14477377,14477580,204,488.6,276.6,1231,,,
Saccade,DadsArmy,L,14477581,14477613,33,485.2,276.7,448.3,257.9,1,166
Fixation,DadsArmy,L,14477614,14478060,447,414.1,256.2,1262,,,
Saccade,DadsArmy,L,14478061,14478330,270,396.8,250.9,1009.6,185.3,14.8,690
Fixation,DadsArmy,L,14478331,14478444,114,992.8,207.4,1164,,,
Saccade,DadsArmy,L,14478445,14478466,22,986.4,216.5,903.9,192.8,2.09,151
Fixation,DadsArmy,L,14478467,14478659,193,898.2,199.7,1131,,,
Saccade,DadsArmy,L,14478660,14478688,29,892.8,202.7,856.2,204.4,0.89,156
Fixation,DadsArmy,L,14478689,14478831,143,848.2,200,1195,,,
Saccade,DadsArmy,L,14478832,14478890,59,844.2,200.3,573.9,251.4,6.7,397
Fixation,DadsArmy,L,14478891,14479358,468,565.5,258.5,1229,,,
Saccade,DadsArmy,L,14479359,14479572,214,573.8,267.5,592,202.7,1.63,1307
Fixation,DadsArmy,L,14479573,14479813,241,601.8,230.4,1174,,,
Saccade,DadsArmy,L,14479814,14479837,24,618.4,237.8,666.7,249,1.21,140
Fixation,DadsArmy,L,14479838,14480132,295,672.4,241.6,1165,,,
Saccade,DadsArmy,L,14480133,14480151,19,678,241.2,648,251.2,0.77,87
Fixation,DadsArmy,L,14480152,14480365,214,655.4,244.4,1174,,,
Saccade,DadsArmy,L,14480366,14480780,415,648.5,257.8,672.1,253.5,0.59,1399
Fixation,DadsArmy,L,14480781,14481008,228,661.4,262.9,1164,,,
Saccade,DadsArmy,L,14481009,14481027,19,653.1,260.6,598,266.6,1.35,116
Fixation,DadsArmy,L,14481028,14481826,799,594.7,253.7,1187,,,
Saccade,DadsArmy,L,14481827,14482066,240,584.6,265.5,634.2,255.5,1.23,1302
Fixation,DadsArmy,L,14482067,14482889,823,654,269.4,1206,,,
Saccade,DadsArmy,L,14482890,14483107,218,674,269.4,637.6,963.3,16.53,1089
Fixation,DadsArmy,L,14483108,14483259,152,621.9,1039.9,1308,,,
Saccade,DadsArmy,L,14483260,14483283,24,620,1052.6,574,967.5,2.24,181
Fixation,DadsArmy,L,14483284,14483689,406,577.8,981.5,1325,,,
Saccade,DadsArmy,L,14483690,14483761,72,575.1,977.5,501.4,452.6,12.58,574
Fixation,DadsArmy,L,14483762,14483902,141,501.3,422.7,1326,,,
Saccade,DadsArmy,L,14483903,14483947,45,501,413.4,431.2,282.6,3.58,338
Fixation,DadsArmy,L,14483948,14484304,357,411.4,270,1302,,,
Saccade,DadsArmy,L,14484305,14484353,49,404.4,265.9,552.7,213.8,3.78,284
Fixation,DadsArmy,L,14484354,14484583,230,571.3,210.3,1310,,,
Saccade,DadsArmy,L,14484584,14484797,214,574.3,213.9,655.3,213.6,1.97,808
Fixation,DadsArmy,L,14484798,14484916,119,652,218.8,1294,,,
Saccade,DadsArmy,L,14484917,14484982,66,648.3,230.7,1002.9,207.4,8.65,509
Fixation,DadsArmy,L,14484983,14485112,130,994.3,213.1,1206,,,
Saccade,DadsArmy,L,14485113,14485132,20,991.9,213.2,982.1,272.8,1.47,123
Fixation,DadsArmy,L,14485133,14485467,335,985.2,257.4,1236,,,
Saccade,DadsArmy,L,14485468,14485521,54,987.3,262.8,1176.2,106.7,5.88,371
Fixation,DadsArmy,L,14485522,14485726,205,1188.4,90.5,1150,,,
Saccade,DadsArmy,L,14485727,14485749,23,1189.1,89.6,1192.4,3.2,2.03,160
Fixation,DadsArmy,L,14485750,14486029,280,1191,30.1,1097,,,
Saccade,DadsArmy,L,14486030,14486101,72,1191.8,36.2,1355,521.6,12.09,419
Fixation,DadsArmy,L,14486102,14486218,117,1347.2,540.8,1121,,,
Saccade,DadsArmy,L,14486219,14486237,19,1341.8,541.7,1311.7,582.7,1.2,100
Fixation,DadsArmy,L,14486238,14486416,179,1312.5,567.7,1130,,,
Saccade,DadsArmy,L,14486417,14486428,12,1308.5,565.8,1305.9,537.2,0.69,76
Fixation,DadsArmy,L,14486429,14487360,932,1303.4,559,1096,,,
Saccade,DadsArmy,L,14487361,14487664,304,1313.9,572.1,576.3,192.1,19.79,855
Fixation,DadsArmy,L,14487665,14487833,169,583.5,208.4,1071,,,
Saccade,DadsArmy,L,14487834,14487855,22,584.4,216.3,605.2,234.1,0.66,93
Fixation,DadsArmy,L,14487856,14488175,320,611.5,249.2,1096,,,
Saccade,DadsArmy,L,14488176,14488195,20,608.2,243.2,594,226.8,0.53,67
Fixation,DadsArmy,L,14488196,14488942,747,595.5,237.8,1113,,,
Saccade,DadsArmy,L,14488943,14489521,579,605.7,233.7,415.8,381.6,5.81,473
Fixation,DadsArmy,L,14489522,14489760,239,437.5,374.5,1111,,,
