Fixation,Trial Name,Eye,Start Time,End Time,Duration,X,Y,Pupil Area,,,
Saccade,Trial Name,Eye,Start Time,End Time,Duration,Start X,Start Y,End X,End Y,Amplitude,Peak Velocity
Fixation,DadsArmy,L,4383327,4383959,633,804.3,622,1111,,,
Saccade,DadsArmy,L,4383960,4383993,34,804.8,622.3,679.5,716,3.81,233
Fixation,DadsArmy,L,4383994,4384301,308,689.6,727.4,1212,,,
Saccade,DadsArmy,L,4384302,4384498,197,692.8,766,672.6,356.7,9.92,536
Fixation,DadsArmy,L,4384499,4384671,173,655.2,319,1465,,,
Saccade,DadsArmy,L,4384672,4384693,22,652.5,323.6,601.5,382.6,1.9,174
Fixation,DadsArmy,L,4384694,4386020,1327,557,379.4,1619,,,
Saccade,DadsArmy,L,4386021,4386065,45,524,428.8,700.4,795,9.82,460
Fixation,DadsArmy,L,4386066,4386349,284,708.7,832.8,1734,,,
Saccade,DadsArmy,L,4386350,4386384,35,709,867.4,549.7,1058.6,5.84,346
Fixation,DadsArmy,L,4386385,4386711,327,530,1058,1695,,,
Saccade,DadsArmy,L,4386712,4386736,25,517.1,1072.5,423.5,1171.4,3.1,226
Fixation,DadsArmy,L,4386737,4387566,830,428.9,1191.7,1612,,,
Saccade,DadsArmy,L,4387567,4387611,45,441.7,1215.1,864,1155.8,9.86,406
Fixation,DadsArmy,L,4387612,4388575,964,848.2,1151.2,1650,,,
Saccade,DadsArmy,L,4388576,4388665,90,834.7,1147.9,846.1,379.9,17.99,407
Fixation,DadsArmy,L,4388666,4389095,430,854.9,314.3,2031,,,
Saccade,DadsArmy,L,4389096,4389135,40,906,316.4,585.1,368.8,7.95,380
Fixation,DadsArmy,L,4389136,4389816,681,604.9,366,1950,,,
Saccade,DadsArmy,L,4389817,4389869,53,615.3,383.2,1242.1,297.3,15.23,539
Fixation,DadsArmy,L,4389870,4390144,275,1228.9,278.4,2070,,,
Saccade,DadsArmy,L,4390145,4390168,24,1232,269.2,1224.4,183.4,2.06,123
Fixation,DadsArmy,L,4390169,4390342,174,1196.1,130.6,2096,,,
Saccade,DadsArmy,L,4390343,4390388,46,1190.7,119.8,651.2,312.9,13.79,566
Fixation,DadsArmy,L,4390389,4390654,266,657.4,316.5,2092,,,
Saccade,DadsArmy,L,4390655,4390673,19,653.5,325.4,588.4,328.1,1.59,149
Fixation,DadsArmy,L,4390674,4390903,230,599.7,346.9,2074,,,
Saccade,DadsArmy,L,4390904,4391146,243,607.5,378.5,666.5,428.5,1.89,1593
Fixation,DadsArmy,L,4391147,4391412,266,704.6,337.8,2071,,,
Saccade,DadsArmy,L,4391413,4391434,22,760.5,344.7,841,341,1.98,165
Fixation,DadsArmy,L,4391435,4391841,407,878.1,346.5,2073,,,
Saccade,DadsArmy,L,4391842,4391858,17,929.1,345.1,974.4,336,1.13,94
Fixation,DadsArmy,L,4391859,4392177,319,989.7,326.4,2092,,,
Saccade,DadsArmy,L,4392178,4392198,21,998.8,323,968.9,320.9,0.73,94
Fixation,DadsArmy,L,4392199,4392602,404,956.3,293.4,2112,,,
Saccade,DadsArmy,L,4392603,4392616,14,950.4,270.5,953.4,249.4,0.52,74
Fixation,DadsArmy,L,4392617,4392954,338,944.4,259.5,2082,,,
Saccade,DadsArmy,L,4392955,4392969,15,927.4,274.6,921.3,283.4,0.26,52
Fixation,DadsArmy,L,4392970,4393748,779,950.1,334,2129,,,
Saccade,DadsArmy,L,4393749,4393797,49,1003.1,412.9,526.8,499.5,11.77,466
Fixation,DadsArmy,L,4393798,4394041,244,506.7,417,2139,,,
Saccade,DadsArmy,L,4394042,4394062,21,500.7,390,427.5,370.3,1.83,135
Fixation,DadsArmy,L,4394063,4394486,424,423.7,377.1,2136,,,
Saccade,DadsArmy,L,4394487,4394527,41,419.7,390.2,179.8,492.5,6.13,308
Fixation,DadsArmy,L,4394528,4394736,209,205.2,479.6,2089,,,
Saccade,DadsArmy,L,4394737,4394792,56,226.1,487,928.9,755.6,17.87,597
Fixation,DadsArmy,L,4394793,4395079,287,981.7,761.6,2317,,,
Saccade,DadsArmy,L,4395080,4395098,19,1047.9,766.6,1089.5,803.6,1.33,103
Fixation,DadsArmy,L,4395099,4395314,216,1133.6,777.4,2201,,,
Saccade,DadsArmy,L,4395315,4395333,19,1187.8,755.3,1218.4,769.2,0.79,102
Fixation,DadsArmy,L,4395334,4395529,196,1223.2,726.5,2155,,,
Saccade,DadsArmy,L,4395530,4395570,41,1228.2,698.8,1066.1,770.2,4.22,393
Fixation,DadsArmy,L,4395571,4395692,122,1049.7,772.2,2153,,,
Saccade,DadsArmy,L,4395693,4395717,25,1046,778.9,1099.2,852.7,2.16,181
Fixation,DadsArmy,L,4395718,4395972,255,1107.8,817.2,1612,,,
Saccade,DadsArmy,L,4395973,4395991,19,1135.4,812.6,1167.1,831.9,0.88,94
Fixation,DadsArmy,L,4395992,4396384,393,1173.4,840,1370,,,
Saccade,DadsArmy,L,4396385,4396467,83,1164.3,845.6,679.6,366.1,16.38,367
Fixation,DadsArmy,L,4396468,4396631,164,661,316.4,1553,,,
Saccade,DadsArmy,L,4396632,4396654,23,663.3,319,746.8,351.3,2.19,159
Fixation,DadsArmy,L,4396655,4396848,194,741,368.3,1686,,,
Saccade,DadsArmy,L,4396849,4397069,221,755.2,398.5,236.2,549.5,12.91,1124
Fixation,DadsArmy,L,4397070,4397129,60,213.6,482.2,1704,,,
Saccade,DadsArmy,L,4397130,4397152,23,199.7,445.7,146.2,471.9,1.37,137
Fixation,DadsArmy,L,4397153,4397410,258,165.9,488.3,1781,,,
Saccade,DadsArmy,L,4397411,4397470,60,186.8,534.2,839.9,482.2,15.56,540
Fixation,DadsArmy,L,4397471,4397886,416,846.5,445.9,1828,,,
Saccade,DadsArmy,L,4397887,4397899,13,854,444.4,859.3,409.5,0.87,82
Fixation,DadsArmy,L,4397900,4398015,116,862.4,400.3,1810,,,
Saccade,DadsArmy,L,4398016,4398041,26,865.1,400.2,738.2,413.3,3.13,252
Fixation,DadsArmy,L,4398042,4398417,376,794.6,429.2,1825,,,
Saccade,DadsArmy,L,4398418,4398468,51,805,462.2,1131,934.3,13.73,519
Fixation,DadsArmy,L,4398469,4399260,792,1131.5,932.1,1770,,,
Saccade,DadsArmy,L,4399261,4399365,105,1123.2,927.5,537.2,275,20.88,345
Fixation,DadsArmy,L,4399366,4399522,157,509.6,211.4,1935,,,
Saccade,DadsArmy,L,4399523,4399544,22,507.7,204.5,611.8,197,2.52,208
Fixation,DadsArmy,L,4399545,4399992,448,648.3,231.1,1950,,,
Saccade,DadsArmy,L,4399993,4400009,17,689.7,251.1,726.2,218.5,1.19,112
Fixation,DadsArmy,L,4400010,4400333,324,718.2,221.6,2004,,,
Saccade,DadsArmy,L,4400334,4400354,21,726.5,242.4,803.1,237.4,1.88,158
Fixation,DadsArmy,L,4400355,4401234,880,771.8,281.7,1995,,,
Saccade,DadsArmy,L,4401235,4401290,56,730.7,333.3,1074,816.4,14.29,490
Fixation,DadsArmy,L,4401291,4401880,590,1100.5,860.5,2023,,,
Saccade,DadsArmy,L,4401881,4401896,16,1119.1,867.9,1171.6,863.7,1.25,116
Fixation,DadsArmy,L,4401897,4402127,231,1158.4,863.6,1876,,,
Saccade,DadsArmy,L,4402128,4402177,50,1157,849.9,1041.8,605.8,6.45,243
Fixation,DadsArmy,L,4402178,4402332,155,1011.7,517,1901,,,
Saccade,DadsArmy,L,4402333,4402387,55,1006.3,495,425.9,526.5,14.04,450
