Fixation,Trial Name,Eye,Start Time,End Time,Duration,X,Y,Pupil Area,,,
Saccade,Trial Name,Eye,Start Time,End Time,Duration,Start X,Start Y,End X,End Y,Amplitude,Peak Velocity
Fixation,DadsArmy,L,8534817,8535137,324,796,604.2,1647,,,
Saccade,DadsArmy,L,8535141,8535185,48,792.2,599.6,602.5,541.2,4.85,423
Fixation,DadsArmy,L,8535189,8535581,396,574.6,529.1,1692,,,
Saccade,DadsArmy,L,8535585,8535625,44,581.5,526,622.2,424.5,2.67,278
Fixation,DadsArmy,L,8535629,8535973,348,636.3,396.6,1749,,,
Saccade,DadsArmy,L,8535977,8536005,32,622.9,388.4,592.9,405.4,0.84,128
Fixation,DadsArmy,L,8536009,8536233,228,573.1,398.9,1836,,,
Saccade,DadsArmy,L,8536237,8536257,24,555.5,396.5,525.9,443.4,1.35,114
Fixation,DadsArmy,L,8536261,8536625,368,520.9,423.1,1943,,,
Saccade,DadsArmy,L,8536629,8536649,24,522.5,414.6,484.1,389.3,1.11,119
Fixation,DadsArmy,L,8536653,8536973,324,502.4,384.3,1996,,,
Saccade,DadsArmy,L,8536977,8536993,20,492.7,368,484.2,383.3,0.42,69
Fixation,DadsArmy,L,8536997,8537265,272,474.9,367.1,2014,,,
Saccade,DadsArmy,L,8537269,8537349,84,465.7,375.6,389.1,365.5,1.85,995
Fixation,DadsArmy,L,8537353,8537845,496,369.8,373.3,2058,,,
Saccade,DadsArmy,L,8537849,8537893,48,360.8,350.2,585.9,402.7,5.56,454
Fixation,DadsArmy,L,8537897,8538321,428,644.7,411.3,2065,,,
Saccade,DadsArmy,L,8538325,8538353,32,647.2,405,586.5,410.5,1.49,198
Fixation,DadsArmy,L,8538357,8538565,212,579.3,399.1,2100,,,
Saccade,DadsArmy,L,8538569,8538585,20,571.6,392.5,544.2,401.1,0.7,83
Fixation,DadsArmy,L,8538589,8538945,360,571.6,391.1,2138,,,
Saccade,DadsArmy,L,8538949,8539053,108,616.5,401.8,640.2,386.3,0.69,766
