Fixation,Trial Name,Eye,Start Time,End Time,Duration,X,Y,Pupil Area,,,
Saccade,Trial Name,Eye,Start Time,End Time,Duration,Start X,Start Y,End X,End Y,Amplitude,Peak Velocity
Fixation,DadsArmy,L,7462992,7463261,270,741.4,592.8,901,,,
Saccade,DadsArmy,L,7463262,7463509,248,748.2,600.5,759.2,595.7,0.29,327
Fixation,DadsArmy,L,7463510,7463624,115,745.9,600,923,,,
Saccade,DadsArmy,L,7463625,7463671,47,741.7,608.1,599.5,976.6,9.41,304
Fixation,DadsArmy,L,7463672,7463858,187,588.1,978.2,952,,,
Saccade,DadsArmy,L,7463859,7463904,46,587.2,970.3,593.9,640.5,7.82,325
Fixation,DadsArmy,L,7463905,7464073,169,596.3,629.6,1113,,,
Saccade,DadsArmy,L,7464074,7464115,42,599.4,626.2,611.3,413.2,5.19,243
Fixation,DadsArmy,L,7464116,7464418,303,615.2,399.8,1209,,,
Saccade,DadsArmy,L,7464419,7464439,21,612.7,395.1,584.6,375,0.84,106
Fixation,DadsArmy,L,7464440,7465395,956,534.3,376.5,1360,,,
Saccade,DadsArmy,L,7465396,7465597,202,525,374,476.5,891.2,12.4,485
Fixation,DadsArmy,L,7465598,7465965,368,483.2,898.7,1486,,,
Saccade,DadsArmy,L,7465966,7466033,68,482.2,908.8,43.9,1390.1,14.28,322
Fixation,DadsArmy,L,7466034,7466173,140,38.9,1408.8,1629,,,
Saccade,DadsArmy,L,7466174,7466241,68,37.2,1413.2,364.9,774.5,15.66,349
Fixation,DadsArmy,L,7466242,7466385,144,385.7,774.7,1607,,,
Saccade,DadsArmy,L,7466386,7466566,181,395.4,779.9,518.8,496.8,7.4,893
Fixation,DadsArmy,L,7466567,7466880,314,523.8,505.5,1400,,,
Saccade,DadsArmy,L,7466881,7466901,21,527.2,501.9,555.8,412.6,2.28,163
Fixation,DadsArmy,L,7466902,7467325,424,572.6,387.3,1475,,,
Saccade,DadsArmy,L,7467326,7467523,198,595.8,385.5,610.8,374.1,0.46,612
Fixation,DadsArmy,L,7467524,7467611,88,618.6,372.1,1499,,,
Saccade,DadsArmy,L,7467612,7467825,214,623.5,376.9,585.4,579.6,5.02,624
Fixation,DadsArmy,L,7467826,7468002,177,571.3,551.6,1568,,,
Saccade,DadsArmy,L,7468003,7468038,36,570.4,544.1,586.2,386.1,3.87,195
Fixation,DadsArmy,L,7468039,7468348,310,602.8,378.8,1602,,,
Saccade,DadsArmy,L,7468349,7468364,16,596.4,377.9,564.1,345.8,1.11,93
Fixation,DadsArmy,L,7468365,7468567,203,568.7,353.9,1589,,,
Saccade,DadsArmy,L,7468568,7468608,41,566.5,355.3,297.8,282.5,6.66,293
Fixation,DadsArmy,L,7468609,7468975,367,296,272.5,1590,,,
Saccade,DadsArmy,L,7468976,7469062,87,306.1,268,515.6,955.2,16.91,362
Fixation,DadsArmy,L,7469063,7469313,251,519.1,957.2,1712,,,
Saccade,DadsArmy,L,7469314,7469382,69,510.7,957.2,527.4,408.3,13.04,284
Fixation,DadsArmy,L,7469383,7469633,251,544,377.6,1644,,,
Saccade,DadsArmy,L,7469634,7469673,40,551.5,372.4,325,289.1,5.78,236
Fixation,DadsArmy,L,7469674,7470132,459,344.9,283.7,1522,,,
Saccade,DadsArmy,L,7470133,7470148,16,389.9,288.6,433,310.3,1.16,106
Fixation,DadsArmy,L,7470149,7470467,319,445.9,307,1607,,,
Saccade,DadsArmy,L,7470468,7470516,49,449.9,307.8,178.5,555.5,8.69,292
Fixation,DadsArmy,L,7470517,7471310,794,153.7,574.8,1857,,,
Saccade,DadsArmy,L,7471311,7471345,35,139.9,580.1,183.4,409.3,4.15,184
Fixation,DadsArmy,L,7471346,7471688,343,197.6,366.7,1945,,,
Saccade,DadsArmy,L,7471689,7471708,20,200,356.4,131.8,399.2,1.86,144
Fixation,DadsArmy,L,7471709,7472141,433,111.9,401.5,1982,,,
Saccade,DadsArmy,L,7472142,7472163,22,102.3,385.6,93,282.6,2.42,162
Fixation,DadsArmy,L,7472164,7472814,651,98.8,225.9,1946,,,
Saccade,DadsArmy,L,7472815,7472830,16,103.8,211.2,100.7,165.2,1.07,82
Fixation,DadsArmy,L,7472831,7473030,200,103.8,158.9,1912,,,
Saccade,DadsArmy,L,7473031,7473110,80,106.4,160.3,916.4,344.6,19.49,355
Fixation,DadsArmy,L,7473111,7473342,232,935.4,351.8,1767,,,
Saccade,DadsArmy,L,7473343,7473426,84,947.4,366.6,627.4,890.4,14.77,339
Fixation,DadsArmy,L,7473427,7473534,108,627.9,878.3,1864,,,
Saccade,DadsArmy,L,7473535,7473722,188,624.1,877.9,151.2,271.4,18.06,1186
Fixation,DadsArmy,L,7473723,7473969,247,158.3,278.4,1850,,,
Saccade,DadsArmy,L,7473970,7474065,96,162.1,289.7,682.4,903.4,18.89,382
Fixation,DadsArmy,L,7474066,7474244,179,685.6,888.4,1843,,,
Saccade,DadsArmy,L,7474245,7474274,30,693.5,886.7,800.6,814.2,3.11,168
Fixation,DadsArmy,L,7474275,7474587,313,832.9,781.9,1860,,,
Saccade,DadsArmy,L,7474588,7474636,49,847,770.3,673.6,536,7.08,293
Fixation,DadsArmy,L,7474637,7474785,149,667.9,534.8,1779,,,
Saccade,DadsArmy,L,7474786,7474837,52,665.1,530.6,942.4,296.9,8.86,260
Fixation,DadsArmy,L,7474838,7475090,253,947.7,289.1,1650,,,
Saccade,DadsArmy,L,7475091,7475105,15,938.5,294.5,972.9,266,1.09,100
Fixation,DadsArmy,L,7475106,7475241,136,972.6,270.3,1568,,,
Saccade,DadsArmy,L,7475242,7475280,39,971.4,278.8,679.8,362.3,7.41,352
Fixation,DadsArmy,L,7475281,7475521,241,664.7,389.7,1528,,,
Saccade,DadsArmy,L,7475522,7475577,56,660.8,418.2,1033.8,744.1,12.03,361
Fixation,DadsArmy,L,7475578,7475838,261,1023.8,727.7,1285,,,
Saccade,DadsArmy,L,7475839,7475899,61,1024,729.6,545.6,398.7,14.08,384
Fixation,DadsArmy,L,7475900,7476051,152,545.3,391,1323,,,
Saccade,DadsArmy,L,7476052,7476067,16,550.2,386.8,597,378.5,1.16,96
Fixation,DadsArmy,L,7476068,7476310,243,603.3,384.5,1285,,,
Saccade,DadsArmy,L,7476311,7476325,15,613.5,395.2,653.8,410.5,1.05,92
Fixation,DadsArmy,L,7476326,7476511,186,661.4,413,1302,,,
Saccade,DadsArmy,L,7476512,7476573,62,665.8,409.7,1061,745.6,12.58,343
Fixation,DadsArmy,L,7476574,7476847,274,1063.7,745.1,1384,,,
Saccade,DadsArmy,L,7476848,7476918,71,1052.2,741.3,472.8,483.2,15.29,380
Fixation,DadsArmy,L,7476919,7477084,166,478.7,484.9,1536,,,
Saccade,DadsArmy,L,7477085,7477113,29,480.6,483.7,584,427.9,2.85,178
Fixation,DadsArmy,L,7477114,7477188,75,584,417.2,1435,,,
Saccade,DadsArmy,L,7477189,7477367,179,585,418.2,1051,686.4,13.05,1327
Fixation,DadsArmy,L,7477368,7477574,207,1045.3,638.3,1310,,,
Saccade,DadsArmy,L,7477575,7477617,43,1044.3,640.9,1026.3,715,1.84,153
Fixation,DadsArmy,L,7477618,7477725,108,1033.5,706.5,1447,,,
Saccade,DadsArmy,L,7477726,7477784,59,1032.8,707.3,707.1,411.8,10.68,331
Fixation,DadsArmy,L,7477785,7478552,768,709.1,410.7,1511,,,
Saccade,DadsArmy,L,7478553,7478611,59,682.1,396.7,983.4,676.9,10.02,290
Fixation,DadsArmy,L,7478612,7478854,243,992.6,691.5,1431,,,
Saccade,DadsArmy,L,7478855,7478959,105,994.4,697.7,501.1,257,15.98,384
Fixation,DadsArmy,L,7478960,7479169,210,521.9,231.5,1489,,,
Saccade,DadsArmy,L,7479170,7479191,22,521,229.2,586.9,273.3,1.92,159
Fixation,DadsArmy,L,7479192,7479257,66,591.4,278.4,1469,,,
Saccade,DadsArmy,L,7479258,7479427,170,598.7,284,619.4,261.4,0.75,770
Fixation,DadsArmy,L,7479428,7479778,351,636.3,249.5,1462,,,
Saccade,DadsArmy,L,7479779,7479798,20,651.7,240.8,702.5,248,1.25,122
Fixation,DadsArmy,L,7479799,7480002,204,706.6,259.1,1479,,,
Saccade,DadsArmy,L,7480003,7480057,55,709.6,272.8,700.7,558.8,6.98,201
Fixation,DadsArmy,L,7480058,7480160,103,704.9,587.3,1483,,,
Saccade,DadsArmy,L,7480161,7480209,49,707.9,586.7,713.9,272,7.68,222
Fixation,DadsArmy,L,7480210,7480908,699,710.2,272.4,1417,,,
Saccade,DadsArmy,L,7480909,7480970,62,677.6,289.9,1004,690.2,12.55,319
Fixation,DadsArmy,L,7480971,7481153,183,1012.1,711.1,1391,,,
Saccade,DadsArmy,L,7481154,7481338,185,1013.2,715.7,599,303.7,14.15,485
Fixation,DadsArmy,L,7481339,7481567,229,611.2,284.5,1473,,,
Saccade,DadsArmy,L,7481568,7481581,14,607.7,278.6,593.5,246.5,0.85,79
Fixation,DadsArmy,L,7481582,7481859,278,597.2,253.5,1496,,,
Saccade,DadsArmy,L,7481860,7481908,49,603.9,257,962.9,262.3,8.75,295
Fixation,DadsArmy,L,7481909,7482214,306,981,259.5,1369,,,
Saccade,DadsArmy,L,7482215,7482266,52,982.3,256.8,1252.2,531.5,9.27,266
Fixation,DadsArmy,L,7482267,7482362,96,1253.9,538,1210,,,
Saccade,DadsArmy,L,7482363,7482440,78,1253.5,539.2,366.3,308.9,21.74,449
Fixation,DadsArmy,L,7482441,7482760,320,373.7,306,1504,,,
Saccade,DadsArmy,L,7482761,7482782,22,387.6,304.4,444.6,299.1,1.37,131
Fixation,DadsArmy,L,7482783,7483300,518,480.6,290.2,1500,,,
Saccade,DadsArmy,L,7483301,7483494,194,508.9,295.7,499.7,308.9,0.39,831
Fixation,DadsArmy,L,7483495,7483598,104,498.7,287.8,1503,,,
Saccade,DadsArmy,L,7483599,7483691,93,495.2,303,440.3,1022,16.95,337
Fixation,DadsArmy,L,7483692,7484024,333,438,1026.2,1608,,,
Saccade,DadsArmy,L,7484025,7484069,45,440.6,1023.7,435.4,772.1,5.86,211
Fixation,DadsArmy,L,7484070,7484138,69,444.9,775.3,1549,,,
Saccade,DadsArmy,L,7484139,7484398,260,448,786.1,410,414,8.95,803
Fixation,DadsArmy,L,7484399,7484657,259,432.7,344.4,1365,,,
Saccade,DadsArmy,L,7484658,7484680,23,438,343.4,527.8,289.8,2.52,187
Fixation,DadsArmy,L,7484681,7485026,346,543.4,278.1,1462,,,
Saccade,DadsArmy,L,7485027,7485268,242,538.4,288,529.4,408.2,2.93,752
Fixation,DadsArmy,L,7485269,7485470,202,529.2,332.2,1515,,,
Saccade,DadsArmy,L,7485471,7485482,12,534.4,322.3,524.7,301.1,0.57,60
Fixation,DadsArmy,L,7485483,7485638,156,528.8,299.9,1525,,,
Saccade,DadsArmy,L,7485639,7485681,43,524,306.1,441.8,534.2,5.87,254
Fixation,DadsArmy,L,7485682,7485943,262,439.1,546.4,1609,,,
Saccade,DadsArmy,L,7485944,7485972,29,440.7,547.8,402.7,640.5,2.41,190
Fixation,DadsArmy,L,7485973,7486679,707,393,639.3,1689,,,
Saccade,DadsArmy,L,7486680,7486728,49,399.4,634.8,351.5,358.8,6.72,285
Fixation,DadsArmy,L,7486729,7486940,212,361.1,350.4,1786,,,
Saccade,DadsArmy,L,7486941,7486982,42,367.2,357.5,392.4,590,5.62,239
Fixation,DadsArmy,L,7486983,7487159,177,390.7,601.2,1843,,,
Saccade,DadsArmy,L,7487160,7487205,46,395.3,605.3,352,347.9,6.27,263
Fixation,DadsArmy,L,7487206,7487414,209,352.5,345.3,1829,,,
Saccade,DadsArmy,L,7487415,7487499,85,352.8,349.5,515.6,941.3,14.51,328
Fixation,DadsArmy,L,7487500,7487801,302,515.4,929,1796,,,
Saccade,DadsArmy,L,7487802,7487814,13,507.7,928.9,473.5,916.8,0.86,88
Fixation,DadsArmy,L,7487815,7487919,105,470.5,911.5,1820,,,
Saccade,DadsArmy,L,7487920,7487994,75,469.7,908.1,413.1,389.6,12.39,274
Fixation,DadsArmy,L,7487995,7488161,167,418.5,389.8,1741,,,
Saccade,DadsArmy,L,7488162,7488182,21,420.9,389.1,364.1,320.5,2.14,172
Fixation,DadsArmy,L,7488183,7488368,186,357,307.3,1729,,,
Saccade,DadsArmy,L,7488369,7488431,63,353,310.3,368.8,706,9.46,284
Fixation,DadsArmy,L,7488432,7488733,302,371,735.8,1768,,,
Saccade,DadsArmy,L,7488734,7488863,130,371.4,753.1,496,958.3,5.63,637
Fixation,DadsArmy,L,7488864,7488955,92,503.9,945.9,1797,,,
Saccade,DadsArmy,L,7488956,7489143,188,506.8,946.1,476.7,272.5,15.98,457
Fixation,DadsArmy,L,7489144,7489371,228,489.4,244.2,1687,,,
Saccade,DadsArmy,L,7489372,7489380,9,487.6,251.1,471.2,256.3,0.41,51
Fixation,DadsArmy,L,7489381,7489661,281,473.1,249.2,1605,,,
Saccade,DadsArmy,L,7489662,7489678,17,479.2,247.4,516.4,221.9,1.09,91
Fixation,DadsArmy,L,7489679,7490201,523,518,225.9,1587,,,
Saccade,DadsArmy,L,7490202,7490212,11,518.2,231.1,502.5,250,0.59,60
Fixation,DadsArmy,L,7490213,7490305,93,502.5,254,1535,,,
Saccade,DadsArmy,L,7490306,7490513,208,503,266.4,578.5,817.7,13.33,777
Fixation,DadsArmy,L,7490514,7490593,80,560.9,790.1,1508,,,
Saccade,DadsArmy,L,7490594,7490612,19,560.2,796.8,526.7,844.8,1.39,92
Fixation,DadsArmy,L,7490613,7490797,185,524.6,870.3,1563,,,
Saccade,DadsArmy,L,7490798,7490876,79,526.2,875.5,1139.4,727.4,15.05,284
Fixation,DadsArmy,L,7490877,7491065,189,1150.6,720.9,1437,,,
Saccade,DadsArmy,L,7491066,7491086,21,1152.3,713.3,1161.3,643.1,1.7,97
Fixation,DadsArmy,L,7491087,7491332,246,1169.4,625.7,1370,,,
Saccade,DadsArmy,L,7491333,7491378,46,1178.7,624.6,971.6,448.6,6.57,202
Fixation,DadsArmy,L,7491379,7491501,123,953.1,433,1414,,,
Saccade,DadsArmy,L,7491502,7491569,68,951.7,432.1,554.5,207.9,11.09,270
Fixation,DadsArmy,L,7491570,7491747,178,553.4,209.4,1534,,,
Saccade,DadsArmy,L,7491748,7491766,19,549.8,210.7,507.8,247.2,1.34,112
Fixation,DadsArmy,L,7491767,7492546,780,502.5,240.7,1615,,,
Saccade,DadsArmy,L,7492547,7492577,31,499.8,237.4,322.4,283.8,4.37,249
Fixation,DadsArmy,L,7492578,7493006,429,307.4,313.8,1709,,,
Saccade,DadsArmy,L,7493007,7493052,46,307.2,324.2,372.8,600.6,6.8,255
Fixation,DadsArmy,L,7493053,7493363,311,360.6,598.2,1738,,,
Saccade,DadsArmy,L,7493364,7493422,59,347.6,591.8,360.3,578.9,0.43,174
Fixation,DadsArmy,L,7493423,7493776,354,356.1,556.9,1751,,,
Saccade,DadsArmy,L,7493777,7493988,212,346.6,570.9,478.9,257.2,8.18,922
Fixation,DadsArmy,L,7493989,7494223,235,496.5,253.9,1709,,,
Saccade,DadsArmy,L,7494224,7494254,31,502.7,253.6,319.9,262.1,4.36,226
Fixation,DadsArmy,L,7494255,7494500,246,302.9,279.7,1763,,,
