Fixation,Trial Name,Eye,Start Time,End Time,Duration,X,Y,Pupil Area,,,
Saccade,Trial Name,Eye,Start Time,End Time,Duration,Start X,Start Y,End X,End Y,Amplitude,Peak Velocity
Fixation,DadsArmy,L,3521945,3522097,153,776.6,597.2,1633,,,
Saccade,DadsArmy,L,3522098,3522135,38,775.2,595.5,645.3,566.2,3.26,164
Fixation,DadsArmy,L,3522136,3522590,455,653.4,568.9,1640,,,
Saccade,DadsArmy,L,3522591,3522649,59,660.5,565,869.1,539.4,5.14,232
Fixation,DadsArmy,L,3522650,3522961,312,902.8,521.3,1431,,,
Saccade,DadsArmy,L,3522962,3523018,57,906.2,520.8,640.7,443.7,6.77,324
Fixation,DadsArmy,L,3523019,3523295,277,627.7,454.7,1587,,,
Saccade,DadsArmy,L,3523296,3523316,21,630.2,454.4,585.2,428.3,1.27,104
Fixation,DadsArmy,L,3523317,3524026,710,576.2,440.5,1708,,,
Saccade,DadsArmy,L,3524027,3524033,7,564.8,437.9,557.7,427.7,0.3,44
Fixation,DadsArmy,L,3524034,3524315,282,570.5,430.8,1796,,,
Saccade,DadsArmy,L,3524316,3524336,21,581.3,427.8,545.3,442.9,0.95,96
Fixation,DadsArmy,L,3524337,3524745,409,540.2,438.6,1838,,,
Saccade,DadsArmy,L,3524746,3524815,70,528,443.7,746.2,817.5,10.45,408
Fixation,DadsArmy,L,3524816,3525091,276,720.8,859,1901,,,
Saccade,DadsArmy,L,3525092,3525142,51,719.4,861.2,744.4,993.5,3.16,278
Fixation,DadsArmy,L,3525143,3525422,280,740.4,1013.2,1880,,,
Saccade,DadsArmy,L,3525423,3525504,82,738.9,1012.6,495.5,579.7,11.79,329
Fixation,DadsArmy,L,3525505,3525666,162,512.1,582,2016,,,
Saccade,DadsArmy,L,3525667,3525724,58,516.7,579.5,562.5,467.1,2.95,163
Fixation,DadsArmy,L,3525725,3526093,369,578.9,439.3,1934,,,
Saccade,DadsArmy,L,3526094,3526111,18,592.3,435.5,627.8,421.6,0.93,86
Fixation,DadsArmy,L,3526112,3526877,766,637.5,427.1,1971,,,
Saccade,DadsArmy,L,3526878,3526930,53,629.7,430.5,716.6,421.4,2.14,150
Fixation,DadsArmy,L,3526931,3527175,245,745,411.8,1997,,,
Saccade,DadsArmy,L,3527176,3527191,16,755.4,405.6,771,362.9,1.11,96
Fixation,DadsArmy,L,3527192,3527432,241,778.9,369.3,1977,,,
Saccade,DadsArmy,L,3527433,3527630,198,791.2,386,600.1,415.7,4.73,764
Fixation,DadsArmy,L,3527631,3528343,713,582,434.6,1981,,,
Saccade,DadsArmy,L,3528344,3528350,7,581.6,436,574.6,429,0.24,37
Fixation,DadsArmy,L,3528351,3528900,550,572.3,431.3,2028,,,
Saccade,DadsArmy,L,3528901,3528916,16,571.4,436.5,529.9,437.9,1.01,80
Fixation,DadsArmy,L,3528917,3529143,227,534.7,435.9,2074,,,
Saccade,DadsArmy,L,3529144,3529168,25,531.9,434.3,463,418.5,1.71,115
Fixation,DadsArmy,L,3529169,3529818,650,520,410.6,2067,,,
Saccade,DadsArmy,L,3529819,3529826,8,638.8,404,658.5,407.5,0.49,66
Fixation,DadsArmy,L,3529827,3530121,295,721.8,402.1,1981,,,
Saccade,DadsArmy,L,3530122,3530139,18,778,396.4,822.7,385,1.13,107
Fixation,DadsArmy,L,3530140,3530601,462,875.1,384.4,1826,,,
Saccade,DadsArmy,L,3530602,3530621,20,934.7,371.8,988.6,366.4,1.32,93
Fixation,DadsArmy,L,3530622,3530813,192,991,363.9,1736,,,
Saccade,DadsArmy,L,3530814,3530836,23,998.8,356.2,939.3,347.1,1.47,115
Fixation,DadsArmy,L,3530837,3531155,319,946.1,340.9,1694,,,
Saccade,DadsArmy,L,3531156,3531181,26,942.1,335.7,908.3,274.6,1.7,104
Fixation,DadsArmy,L,3531182,3531458,277,908.8,283.6,1658,,,
Saccade,DadsArmy,L,3531459,3531475,17,901.4,283.6,861.3,303.6,1.1,87
Fixation,DadsArmy,L,3531476,3531984,509,866.6,319.4,1706,,,
Saccade,DadsArmy,L,3531985,3532013,29,879.8,336.1,960.5,405.7,2.61,153
Fixation,DadsArmy,L,3532014,3532479,466,978,437.3,1807,,,
