Fixation,Trial Name,Eye,Start Time,End Time,Duration,X,Y,Pupil Area,,,
Saccade,Trial Name,Eye,Start Time,End Time,Duration,Start X,Start Y,End X,End Y,Amplitude,Peak Velocity
Fixation,DadsArmy,L,6211164,6211831,668,805.3,580.2,980,,,
Saccade,DadsArmy,L,6211832,6211854,23,801.1,576.9,706.5,519.2,2.71,205
Fixation,DadsArmy,L,6211855,6212105,251,724.1,509.6,1037,,,
Saccade,DadsArmy,L,6212106,6212129,24,726,509.6,647.9,441.1,2.54,193
Fixation,DadsArmy,L,6212130,6212482,353,687.7,429.9,1169,,,
Saccade,DadsArmy,L,6212483,6212505,23,698.4,425.4,654.5,399,1.25,135
Fixation,DadsArmy,L,6212506,6212915,410,639.1,393.4,1322,,,
Saccade,DadsArmy,L,6212916,6212945,30,608.4,384,580.1,394.8,0.74,127
Fixation,DadsArmy,L,6212946,6213206,261,568.2,385.4,1423,,,
Saccade,DadsArmy,L,6213207,6213215,9,577.2,381.9,591,370.5,0.44,52
Fixation,DadsArmy,L,6213216,6214168,953,577.9,358.1,1451,,,
Saccade,DadsArmy,L,6214169,6214189,21,531,340.4,465.9,333.4,1.58,126
Fixation,DadsArmy,L,6214190,6214551,362,474.2,329.5,1432,,,
Saccade,DadsArmy,L,6214552,6214646,95,482.6,330.4,647.7,371.6,4.13,696
Fixation,DadsArmy,L,6214647,6215084,438,659.3,414.3,1489,,,
Saccade,DadsArmy,L,6215085,6215106,22,660.2,411.9,630.8,394,0.84,94
Fixation,DadsArmy,L,6215107,6216440,1334,681.1,385.7,1573,,,
Saccade,DadsArmy,L,6216441,6216463,23,684.5,367.6,779.3,351.7,2.36,139
Fixation,DadsArmy,L,6216464,6216713,250,814.5,336.9,1423,,,
Saccade,DadsArmy,L,6216714,6216731,18,828.8,334.2,881.7,340.3,1.31,111
Fixation,DadsArmy,L,6216732,6217033,302,908.4,340.4,1344,,,
Saccade,DadsArmy,L,6217034,6217086,53,952.8,330.4,1167.2,667.5,9.66,335
Fixation,DadsArmy,L,6217087,6217412,326,1225.9,685.6,1476,,,
Saccade,DadsArmy,L,6217413,6218146,734,1286.5,696.7,1315.9,815.5,2.88,748
Fixation,DadsArmy,L,6218147,6218420,274,524.4,342,1597,,,
Saccade,DadsArmy,L,6218421,6218444,24,547.8,342.4,514.3,335.2,0.83,108
Fixation,DadsArmy,L,6218445,6219215,771,595,333.9,1447,,,
Saccade,DadsArmy,L,6219216,6219251,36,699.2,339.1,620.1,341.8,1.94,219
Fixation,DadsArmy,L,6219252,6219406,155,611.7,341,1526,,,
Saccade,DadsArmy,L,6219407,6219467,61,612.7,340.9,343.4,360.5,6.48,295
