Fixation,Trial Name,Eye,Start Time,End Time,Duration,X,Y,Pupil Area,,,
Saccade,Trial Name,Eye,Start Time,End Time,Duration,Start X,Start Y,End X,End Y,Amplitude,Peak Velocity
Fixation,DadsArmy,L,3165654,3166323,670,805.5,597.7,906,,,
Saccade,DadsArmy,L,3166324,3166354,31,810.6,594.7,625.6,596.6,4.52,265
Fixation,DadsArmy,L,3166355,3166669,315,643.7,594.2,954,,,
Saccade,DadsArmy,L,3166670,3166703,34,636.3,595.5,638.5,411,4.5,223
Fixation,DadsArmy,L,3166704,3166898,195,647.1,414.4,1058,,,
Saccade,DadsArmy,L,3166899,3166918,20,655.3,408.7,648,345.4,1.56,117
Fixation,DadsArmy,L,3166919,3167374,456,636.4,356.4,1123,,,
Saccade,DadsArmy,L,3167375,3167393,19,608.1,360.6,552.8,386.2,1.48,123
Fixation,DadsArmy,L,3167394,3167711,318,560,376.2,1179,,,
Saccade,DadsArmy,L,3167712,3167725,14,561,370.8,586.3,344.1,0.9,80
Fixation,DadsArmy,L,3167726,3168010,285,588.8,352.3,1207,,,
Saccade,DadsArmy,L,3168011,3168026,16,596.1,353.8,557.5,367,0.99,84
Fixation,DadsArmy,L,3168027,3168274,248,561.3,355.5,1240,,,
Saccade,DadsArmy,L,3168275,3168297,23,547.5,355,469.5,354.2,1.89,147
Fixation,DadsArmy,L,3168298,3168658,361,459.3,360.5,1281,,,
Saccade,DadsArmy,L,3168659,3168761,103,448.2,390.4,467.4,355.1,0.97,882
Fixation,DadsArmy,L,3168762,3169039,278,468.2,338.9,1298,,,
Saccade,DadsArmy,L,3169040,3169079,40,462.5,333,624.9,358.5,3.99,297
Fixation,DadsArmy,L,3169080,3169328,249,631.8,361.9,1335,,,
Saccade,DadsArmy,L,3169329,3169355,27,633.9,366.5,508.5,344.6,3.1,222
Fixation,DadsArmy,L,3169356,3169684,329,546.8,342.1,1395,,,
Saccade,DadsArmy,L,3169685,3169705,21,548.5,339.8,606,375.1,1.64,138
Fixation,DadsArmy,L,3169706,3170350,645,615.9,359.8,1453,,,
Saccade,DadsArmy,L,3170351,3170373,23,624.7,355,697.1,316.4,2.01,144
Fixation,DadsArmy,L,3170374,3170737,364,680.4,322.3,1519,,,
Saccade,DadsArmy,L,3170738,3170755,18,683.3,321.3,737.4,307.5,1.37,122
Fixation,DadsArmy,L,3170756,3171149,394,763.2,308.9,1575,,,
