Fixation,Trial Name,Eye,Start Time,End Time,Duration,X,Y,Pupil Area,,,
Fixation,DadsArmy,R,9478509,9478831,323,299.9,278.9,2172,,,
Saccade,DadsArmy,R,9478832,9478902,71,305.9,291.5,365.9,751.3,11.03,348
Fixation,DadsArmy,R,9478903,9479162,260,375,773,2319,,,
Saccade,DadsArmy,R,9479163,9479318,156,369.6,768.6,558.2,892.8,5.34,973
Fixation,DadsArmy,R,9479319,9479371,53,577.3,830.9,2262,,,
Saccade,DadsArmy,R,9479372,9479381,10,583.6,811.2,578.2,843.7,0.78,94
Fixation,DadsArmy,R,9479382,9479621,240,576.7,851.7,2270,,,
Saccade,DadsArmy,R,9479622,9479677,56,577.6,853.8,547.7,625.8,5.5,260
Fixation,DadsArmy,R,9479678,9479940,263,551.7,611.4,2359,,,
Saccade,DadsArmy,R,9479941,9479981,41,556.8,610.4,474.6,459.9,4.15,186
Fixation,DadsArmy,R,9479982,9480139,158,480.3,469.5,2358,,,
Saccade,DadsArmy,R,9480140,9480165,26,478.9,467.1,450.3,364.4,2.58,177
Fixation,DadsArmy,R,9480166,9480565,400,484.8,381.1,2338,,,
Saccade,DadsArmy,R,9480566,9480603,38,529.2,380.9,642.2,384,2.75,243
Fixation,DadsArmy,R,9480604,9480844,241,687.9,376.4,2282,,,
Saccade,DadsArmy,R,9480845,9480868,24,717.2,374.9,819.9,373,2.52,195
Fixation,DadsArmy,R,9480869,9481057,189,827.8,380.3,2263,,,
Saccade,DadsArmy,R,9481058,9481125,68,848.7,384.6,1324,634.5,12.87,452
Fixation,DadsArmy,R,9481126,9481456,331,1335.8,647.6,2105,,,
Saccade,DadsArmy,R,9481457,9481491,35,1334.3,654.6,1505.7,642.3,3.92,208
Fixation,DadsArmy,R,9481492,9481692,201,1493.7,647.2,2000,,,
Saccade,DadsArmy,R,9481693,9481751,59,1490.8,651.3,1434,998.1,8.04,352
Fixation,DadsArmy,R,9481752,9482075,324,1422,1014.1,2102,,,
Saccade,DadsArmy,R,9482076,9482140,65,1410.7,1010.5,834.8,938.2,13.46,470
Fixation,DadsArmy,R,9482141,9482519,379,787.9,943.5,2313,,,
Saccade,DadsArmy,R,9482520,9482566,47,776.7,949.2,917.2,586.1,9.31,367
Fixation,DadsArmy,R,9482567,9482713,147,917.9,562.1,2273,,,
Saccade,DadsArmy,R,9482714,9482753,40,920.8,558.1,894.9,360.2,4.87,258
Fixation,DadsArmy,R,9482754,9483338,585,915.3,405,2276,,,
Saccade,DadsArmy,R,9483339,9483405,67,906.8,459.4,482.9,378.2,10.5,362
Fixation,DadsArmy,R,9483406,9483631,226,457.2,382.2,2325,,,
Saccade,DadsArmy,R,9483632,9483660,29,451.2,385.1,439.5,260.1,3.03,172
Fixation,DadsArmy,R,9483661,9483811,151,433,275.6,2161,,,
Saccade,DadsArmy,R,9483812,9483866,55,432,281.1,172.1,308.2,6.11,322
Fixation,DadsArmy,R,9483867,9484564,698,164.3,315,2111,,,
Saccade,DadsArmy,R,9484565,9484586,22,169.6,314.6,256,316,2,162
Fixation,DadsArmy,R,9484587,9484724,138,239.4,316.6,2203,,,
Saccade,DadsArmy,R,9484725,9484800,76,241.1,316.4,920.7,321.4,16.2,479
Fixation,DadsArmy,R,9484801,9485014,214,922.7,327.3,2206,,,
Saccade,DadsArmy,R,9485015,9485058,44,916.5,331.4,769.2,414.7,4.15,344
Fixation,DadsArmy,R,9485059,9485245,187,741.6,442.5,2023,,,
Saccade,DadsArmy,R,9485246,9485275,30,729.8,448,689.4,450.8,0.99,146
Fixation,DadsArmy,R,9485276,9485642,367,649.8,448.5,1825,,,
Saccade,DadsArmy,R,9485643,9485659,17,624,436.2,611.4,384.2,1.31,107
Fixation,DadsArmy,R,9485660,9485862,203,609.4,386.5,1867,,,
Saccade,DadsArmy,R,9485863,9485999,137,606.5,388,649.9,435.5,1.57,832
Fixation,DadsArmy,R,9486000,9486414,415,653.6,447.9,1968,,,
Saccade,DadsArmy,R,9486415,9486441,27,660.2,448.8,723.2,522.7,2.38,169
Fixation,DadsArmy,R,9486442,9486580,139,710.4,513.5,2117,,,
Saccade,DadsArmy,R,9486581,9486603,23,710.1,512.7,695,440.4,1.81,128
Fixation,DadsArmy,R,9486604,9486805,202,681.2,442.7,2137,,,
Saccade,DadsArmy,R,9486806,9486828,23,660.6,434.4,594.4,400.6,1.82,162
Fixation,DadsArmy,R,9486829,9487201,373,586.9,391.7,2047,,,
Saccade,DadsArmy,R,9487202,9487223,22,592.4,378.8,648.6,395.9,1.43,135
Fixation,DadsArmy,R,9487224,9487428,205,646.4,402.1,2071,,,
Saccade,DadsArmy,R,9487429,9487488,60,653.2,425.7,745.3,771.8,8.68,315
Fixation,DadsArmy,R,9487489,9487672,184,749,789.1,2157,,,
Saccade,DadsArmy,R,9487673,9487867,195,748,793.6,604.3,607.5,5.68,832
Fixation,DadsArmy,R,9487868,9488135,268,600.5,609.4,2106,,,
Saccade,DadsArmy,R,9488136,9488188,53,598.8,611.7,527.1,895.7,6.99,354
Fixation,DadsArmy,R,9488189,9488463,275,522.3,909.5,2284,,,
Saccade,DadsArmy,R,9488464,9488600,137,517.3,906.7,560.7,257.6,15.49,744
Fixation,DadsArmy,R,9488601,9488936,336,545.8,266.7,2289,,,
Saccade,DadsArmy,R,9488937,9488957,21,548,261.4,615.9,261.7,1.65,144
Fixation,DadsArmy,R,9488958,9489197,240,610.1,263.2,2271,,,
Saccade,DadsArmy,R,9489198,9489260,63,624,271.7,1032.5,760.7,15.4,515
Fixation,DadsArmy,R,9489261,9489599,339,1038,756.9,2264,,,
Saccade,DadsArmy,R,9489600,9489622,23,1038.7,764.3,1084.4,822.5,1.77,145
Fixation,DadsArmy,R,9489623,9489720,98,1075.7,814.8,2195,,,
Saccade,DadsArmy,R,9489721,9489871,151,1077.1,817.7,765.3,250.1,15.58,784
Fixation,DadsArmy,R,9489872,9490064,193,761.5,258.4,2138,,,
Saccade,DadsArmy,R,9490065,9490088,24,753.5,260.2,714.1,268.6,0.99,136
Fixation,DadsArmy,R,9490089,9490950,862,685.7,279.8,2182,,,
Saccade,DadsArmy,R,9490951,9490972,22,653.8,291.5,600.7,292.8,1.3,141
Fixation,DadsArmy,R,9490973,9491233,261,607.8,301.7,2267,,,
Saccade,DadsArmy,R,9491234,9491248,15,603.5,295.8,593.1,271.2,0.65,50
Fixation,DadsArmy,R,9491249,9491606,358,592.7,257.3,2087,,,
Saccade,DadsArmy,R,9491607,9491657,51,602,243.4,381.5,330,5.71,333
Fixation,DadsArmy,R,9491658,9492165,508,363.4,334.6,2060,,,
Saccade,DadsArmy,R,9492166,9492185,20,349.4,334.5,321.1,316,0.8,86
Fixation,DadsArmy,R,9492186,9492591,406,308.4,319.3,2137,,,
Saccade,DadsArmy,R,9492592,9492619,28,303.1,335.5,454.3,310.6,3.64,230
Fixation,DadsArmy,R,9492620,9492849,230,463.4,312.7,2200,,,
Saccade,DadsArmy,R,9492850,9493236,387,475.4,323.1,278.2,350.7,4.73,296
Fixation,DadsArmy,R,9493237,9493305,69,503.4,360.9,2213,,,
Saccade,DadsArmy,R,9493306,9493405,100,494.8,343.2,448.3,344.4,1.12,96
Fixation,DadsArmy,R,9493406,9493632,227,465.8,332.5,2212,,,
Saccade,DadsArmy,R,9493633,9493799,167,469.3,316.6,407.7,316.7,1.48,758
Fixation,DadsArmy,R,9493800,9493985,186,409.1,320.3,2132,,,
Saccade,DadsArmy,R,9493986,9494012,27,410.4,324.5,536.5,298.5,3.1,235
Fixation,DadsArmy,R,9494013,9494514,502,545,311,2224,,,
Saccade,DadsArmy,R,9494515,9494535,21,563.8,312.2,584.8,307.1,0.53,92
Fixation,DadsArmy,R,9494536,9494826,291,580.7,304.5,2314,,,
Saccade,DadsArmy,R,9494827,9494848,22,574.7,308.6,535.9,313.1,0.95,120
Fixation,DadsArmy,R,9494849,9495210,362,528.3,311.2,2314,,,
Saccade,DadsArmy,R,9495211,9495257,47,519.1,311.8,364.8,380.3,4.05,285
Fixation,DadsArmy,R,9495258,9495593,336,352.5,389.4,2363,,,
Saccade,DadsArmy,R,9495594,9495644,51,357.1,393.6,324.3,640.1,5.95,327
Fixation,DadsArmy,R,9495645,9495707,63,317.6,657.8,2322,,,
Saccade,DadsArmy,R,9495708,9495756,49,319.1,658.5,478.5,474.8,5.82,245
Fixation,DadsArmy,R,9495757,9495878,122,479.6,474.9,2346,,,
Saccade,DadsArmy,R,9495879,9495926,48,481.4,471,512.3,283.2,4.61,327
Fixation,DadsArmy,R,9495927,9496386,460,504.7,278.9,2360,,,
Saccade,DadsArmy,R,9496387,9496564,178,508.7,283,382.4,337.6,3.3,873
Fixation,DadsArmy,R,9496565,9496942,378,375.2,351.1,2463,,,
Saccade,DadsArmy,R,9496943,9496989,47,371.2,357.8,380.7,764.5,9.72,442
Fixation,DadsArmy,R,9496990,9497168,179,381,777.5,2493,,,
Saccade,DadsArmy,R,9497169,9497193,25,383.3,793.9,454.9,893.3,2.88,213
Fixation,DadsArmy,R,9497194,9497459,266,454.2,891.6,2470,,,
Saccade,DadsArmy,R,9497460,9497534,75,456.1,896.8,399.4,330.8,13.5,448
Fixation,DadsArmy,R,9497535,9497789,255,394.7,361,2428,,,
Saccade,DadsArmy,R,9497790,9497811,22,390.1,359.1,357.4,320.4,1.21,110
Fixation,DadsArmy,R,9497812,9497939,128,359.2,323.6,2341,,,
Saccade,DadsArmy,R,9497940,9497989,50,353.7,320.5,529.8,269.6,4.39,292
Fixation,DadsArmy,R,9497990,9498309,320,537.6,270.9,2290,,,
Saccade,DadsArmy,R,9498310,9498321,12,533.7,272.4,514.6,246.6,0.78,75
Fixation,DadsArmy,R,9498322,9498966,645,510.6,258.6,2271,,,
Saccade,DadsArmy,R,9498967,9499125,159,498.6,292,488,249.9,1.05,654
Fixation,DadsArmy,R,9499126,9499451,326,491.3,265.9,2319,,,
Saccade,DadsArmy,R,9499452,9499471,20,501.9,268.4,525.8,257.1,0.64,96
Fixation,DadsArmy,R,9499472,9500258,787,525.4,262.1,2322,,,
Saccade,DadsArmy,R,9500259,9500421,163,519.8,274.8,512.6,256.7,0.47,551
Fixation,DadsArmy,R,9500422,9501161,740,516.8,285.6,2276,,,
Saccade,DadsArmy,R,9501162,9501316,155,524.5,309.6,535.9,276.6,0.85,457
Fixation,DadsArmy,R,9501317,9501339,23,540.5,249.4,2325,,,
Saccade,DadsArmy,R,9501340,9501356,17,546.2,231,538.6,269.7,0.95,120
Fixation,DadsArmy,R,9501357,9501786,430,537,276.4,2267,,,
Saccade,DadsArmy,R,9501787,9501854,68,546.2,231,538.6,269.7,0.95,0
Fixation,DadsArmy,R,9501855,9501976,122,516.8,279.7,2312,,,
Saccade,DadsArmy,R,9501977,9501995,19,518.8,271.8,466.5,281.1,1.28,114
Fixation,DadsArmy,R,9501996,9502125,130,479.1,274.1,2241,,,
Saccade,DadsArmy,R,9502126,9502146,21,481.2,275.5,526,267.9,1.1,107
Fixation,DadsArmy,R,9502147,9502321,175,516.6,266.5,2077,,,
Saccade,DadsArmy,R,9502322,9502496,175,515.4,266.9,321,314.5,4.78,677
Fixation,DadsArmy,R,9502497,9502889,393,314.7,335.6,2040,,,
Saccade,DadsArmy,R,9502890,9502912,23,307.9,360.9,258.5,388.4,1.33,135
Fixation,DadsArmy,R,9502913,9502942,30,265.5,385.8,2161,,,
Saccade,DadsArmy,R,9502943,9503211,269,257.4,383.4,254,383.6,0.08,7
Fixation,DadsArmy,R,9503212,9503257,46,245.2,385.4,2234,,,
Saccade,DadsArmy,R,9503258,9503596,339,243.9,386.2,243.9,386.2,0,41
Fixation,DadsArmy,R,9503597,9503699,103,210.3,376.7,2236,,,
Saccade,DadsArmy,R,9503700,9503719,20,218,371.4,244.1,379.3,0.63,84
Fixation,DadsArmy,R,9503720,9503898,179,237.2,367.3,2258,,,
Saccade,DadsArmy,R,9503899,9504031,133,246.9,349.9,287.4,319.8,1.19,692
Fixation,DadsArmy,R,9504032,9504049,18,292.4,292.5,2385,,,
Saccade,DadsArmy,R,9504050,9504068,19,291.8,279.7,273.1,344.9,1.61,201
Fixation,DadsArmy,R,9504069,9504418,350,278.9,355.8,2260,,,
Saccade,DadsArmy,R,9504419,9504437,19,277.6,357.1,240.8,333.2,1.03,102
Fixation,DadsArmy,R,9504438,9504772,335,246.6,339.6,2278,,,
Saccade,DadsArmy,R,9504773,9504789,17,255.1,351.9,304.2,369.5,1.22,108
Fixation,DadsArmy,R,9504790,9505463,674,298.5,372.2,2226,,,
Saccade,DadsArmy,R,9505464,9505518,55,300.6,370.8,376.5,672.8,7.43,346
Fixation,DadsArmy,R,9505519,9506220,702,372.4,696.2,2369,,,
Saccade,DadsArmy,R,9506221,9506282,62,372.1,693.5,284.9,337,8.74,306
Fixation,DadsArmy,R,9506283,9506594,312,285.3,361.9,2307,,,
Saccade,DadsArmy,R,9506595,9506614,20,283.8,364.2,273.1,295.6,1.66,130
Fixation,DadsArmy,R,9506615,9507371,757,272.6,302,2262,,,
Saccade,DadsArmy,R,9507372,9507390,19,268.7,316.5,286.8,319.1,0.43,75
Fixation,DadsArmy,R,9507391,9508276,886,288,293.8,2408,,,
Saccade,DadsArmy,R,9508277,9508452,176,283.9,298.6,296.7,298,0.3,725
Fixation,DadsArmy,R,9508453,9508696,244,298,294.5,2376,,,
Saccade,DadsArmy,R,9508697,9508744,48,300.1,297.3,472.7,294,4.1,263
Fixation,DadsArmy,R,9508745,9509331,587,492.7,310.7,2359,,,
Saccade,DadsArmy,R,9509332,9509382,51,505,337.8,330.4,379.4,4.29,263
Fixation,DadsArmy,R,9509383,9509819,437,296.9,373.7,2434,,,
Saccade,DadsArmy,R,9509820,9512001,2182,417.2,412.3,446.2,420.8,0.73,426
Fixation,DadsArmy,R,9512002,9512063,62,775.5,392.9,2669,,,
Saccade,DadsArmy,R,9512064,9512080,17,776,379.6,777.6,436.4,1.39,167
Fixation,DadsArmy,R,9512081,9512160,80,776.5,444.7,2600,,,
Saccade,DadsArmy,R,9512161,9512351,191,773.1,449.3,768.2,473.3,0.6,777
Fixation,DadsArmy,R,9512352,9512422,71,777.5,396.7,2659,,,
Saccade,DadsArmy,R,9512423,9512439,17,787.4,366.8,785.9,419.9,1.3,171
Fixation,DadsArmy,R,9512440,9512894,455,779.9,427.2,2596,,,
Saccade,DadsArmy,R,9512895,9513067,173,772.4,422.4,761.6,455.5,0.85,182
Fixation,DadsArmy,R,9513068,9513130,63,773.9,406.7,2620,,,
Saccade,DadsArmy,R,9513131,9513146,16,779.7,402.3,778.9,449,1.14,142
Fixation,DadsArmy,R,9513147,9513429,283,774.4,460.5,2547,,,
Saccade,DadsArmy,R,9513430,9513506,77,771.1,463,277.6,292,12.52,358
Fixation,DadsArmy,R,9513507,9513806,300,260,297,2522,,,
Saccade,DadsArmy,R,9513807,9513984,178,256.4,311.4,875.7,392.5,14.94,908
Fixation,DadsArmy,R,9513985,9514117,133,873.2,405.5,2235,,,
Saccade,DadsArmy,R,9514118,9514142,25,870.4,409.9,743.5,362.2,3.33,245
Fixation,DadsArmy,R,9514143,9514341,199,731.7,355.8,2177,,,
Saccade,DadsArmy,R,9514342,9514400,59,729.6,356.9,362,335.8,8.88,390
Fixation,DadsArmy,R,9514401,9514567,167,341.5,338.6,2243,,,
Saccade,DadsArmy,R,9514568,9514608,41,346.1,339.3,446.1,337.3,2.38,252
Fixation,DadsArmy,R,9514609,9514719,111,461.7,339.1,2275,,,
Saccade,DadsArmy,R,9514720,9514795,76,463.6,339.8,1071.6,280.8,14.74,476
Fixation,DadsArmy,R,9514796,9515007,212,1080.4,281.6,2190,,,
Saccade,DadsArmy,R,9515008,9515027,20,1080.4,280.5,1116.2,248.9,1.15,110
Fixation,DadsArmy,R,9515028,9515284,257,1104.4,255.8,2134,,,
Saccade,DadsArmy,R,9515285,9515308,24,1107.3,254.5,1199,252,2.2,172
Fixation,DadsArmy,R,9515309,9515548,240,1198,248.9,2071,,,
Saccade,DadsArmy,R,9515549,9515614,66,1210.8,250.9,698.5,246,12.35,436
Fixation,DadsArmy,R,9515615,9516087,473,677.3,252.4,2072,,,
Saccade,DadsArmy,R,9516088,9516111,24,668.9,255.3,622.4,295.2,1.49,149
Fixation,DadsArmy,R,9516112,9516568,457,611,292.5,2190,,,
Saccade,DadsArmy,R,9516569,9516706,138,604,309.7,581.8,307.4,0.54,602
Fixation,DadsArmy,R,9516707,9517056,350,594,316.6,2243,,,
Saccade,DadsArmy,R,9517057,9517106,50,608.9,319,838.3,408.4,6.03,385
Fixation,DadsArmy,R,9517107,9517293,187,859.1,412.8,2301,,,
Saccade,DadsArmy,R,9517294,9517317,24,862.8,409.2,937,338.1,2.52,191
Fixation,DadsArmy,R,9517318,9517490,173,935.2,335.7,2273,,,
Saccade,DadsArmy,R,9517491,9517660,170,937.3,337.3,611.5,415.5,8.18,846
Fixation,DadsArmy,R,9517661,9517891,231,611.5,427.6,2324,,,
Saccade,DadsArmy,R,9517892,9517917,26,609.7,442.4,491.6,458.6,2.89,234
Fixation,DadsArmy,R,9517918,9518183,266,510.8,456.7,2352,,,
Saccade,DadsArmy,R,9518184,9518350,167,517.8,466.6,592.5,301.8,4.4,800
Fixation,DadsArmy,R,9518351,9518830,480,649.2,305.9,1824,,,
Saccade,DadsArmy,R,9518831,9518851,21,696.4,311.5,758.1,279.8,1.7,138
Fixation,DadsArmy,R,9518852,9519246,395,771.5,296.4,2064,,,
Saccade,DadsArmy,R,9519247,9519310,64,794.5,300.7,372.7,278.8,10.19,403
Fixation,DadsArmy,R,9519311,9519633,323,359.8,280.2,2049,,,
Saccade,DadsArmy,R,9519634,9519804,171,363.4,293,646,240.3,6.91,951
Fixation,DadsArmy,R,9519805,9520100,296,634.4,246.6,2070,,,
Saccade,DadsArmy,R,9520101,9520136,36,631.4,253,662,77.6,4.29,215
Fixation,DadsArmy,R,9520137,9520412,276,651.9,111.1,1717,,,
Saccade,DadsArmy,R,9520413,9520447,35,648.1,134.5,503,124,3.51,189
Fixation,DadsArmy,R,9520448,9520672,225,512.3,131.8,1433,,,
Saccade,DadsArmy,R,9520673,9520715,43,515.6,136.7,483.1,268.6,3.27,252
Fixation,DadsArmy,R,9520716,9521182,467,483.1,282.3,1493,,,
Saccade,DadsArmy,R,9521183,9521253,71,487.4,283,787.5,656.5,11.61,394
Fixation,DadsArmy,R,9521254,9521468,215,798.9,670.4,1631,,,
Saccade,DadsArmy,R,9521469,9521605,137,804.6,670.5,402,763.9,9.95,868
Fixation,DadsArmy,R,9521606,9521769,164,392.8,778.8,1643,,,
Saccade,DadsArmy,R,9521770,9521843,74,391.7,779.1,467.1,268.5,12.33,346
Fixation,DadsArmy,R,9521844,9522243,400,458.9,296.1,1661,,,
Saccade,DadsArmy,R,9522244,9522286,43,457.1,295.6,544.2,96.2,5.23,241
Fixation,DadsArmy,R,9522287,9522515,229,542,116.1,1415,,,
Saccade,DadsArmy,R,9522516,9522531,16,547.1,116.5,527.1,65.2,1.31,102
Fixation,DadsArmy,R,9522532,9522844,313,534.6,70.7,1352,,,
Saccade,DadsArmy,R,9522845,9522899,55,539.3,79.2,743.5,232.4,6.17,254
Fixation,DadsArmy,R,9522900,9523225,326,756.3,241.5,1407,,,
Saccade,DadsArmy,R,9523226,9523289,64,755.7,248.5,996,634.9,11.07,446
Fixation,DadsArmy,R,9523290,9523495,206,985.9,649.5,1452,,,
Saccade,DadsArmy,R,9523496,9523526,31,982.3,650.7,812,687.4,4.25,296
Fixation,DadsArmy,R,9523527,9523783,257,818.1,681.2,1582,,,
Saccade,DadsArmy,R,9523784,9523931,148,812.5,681.2,555.3,200.7,13.19,798
Fixation,DadsArmy,R,9523932,9524185,254,549.3,206,1698,,,
Saccade,DadsArmy,R,9524186,9524216,31,547.5,208.3,394.8,213.6,3.66,237
Fixation,DadsArmy,R,9524217,9524455,239,405.1,216.3,1607,,,
Saccade,DadsArmy,R,9524456,9524477,22,402.2,219.6,361,141.9,2.09,160
Fixation,DadsArmy,R,9524478,9524817,340,360.4,146.2,1428,,,
Saccade,DadsArmy,R,9524818,9524846,29,358.2,153.4,464.8,228.9,3.11,192
Fixation,DadsArmy,R,9524847,9525039,193,458.3,225,1391,,,
Saccade,DadsArmy,R,9525040,9525063,24,459.5,226.6,554.1,321.3,3.23,212
Fixation,DadsArmy,R,9525064,9525377,314,560.6,331.9,1458,,,
Saccade,DadsArmy,R,9525378,9525436,59,562.7,336.7,851.5,607.7,9.66,456
Fixation,DadsArmy,R,9525437,9525803,367,857.3,625.8,1522,,,
Saccade,DadsArmy,R,9525804,9525827,24,857,628.9,798,692.2,2.11,168
Fixation,DadsArmy,R,9525828,9525955,128,810.4,678,1576,,,
Saccade,DadsArmy,R,9525956,9526022,67,810,677.7,581.6,281.8,11.11,360
Fixation,DadsArmy,R,9526023,9526294,272,577.9,297.1,1592,,,
Saccade,DadsArmy,R,9526295,9526311,17,577.6,298.4,539.5,265.5,1.22,116
Fixation,DadsArmy,R,9526312,9526529,218,552.7,265.6,1501,,,
Saccade,DadsArmy,R,9526530,9526553,24,555.7,269.3,572.7,146.4,3,207
Fixation,DadsArmy,R,9526554,9527079,526,571.1,125,1433,,,
Saccade,DadsArmy,R,9527080,9527113,34,565.8,140.5,585,340.2,4.85,322
Fixation,DadsArmy,R,9527114,9527341,228,582.5,338,1566,,,
Saccade,DadsArmy,R,9527342,9527383,42,569.9,331.5,505.5,442.3,3.12,303
Fixation,DadsArmy,R,9527384,9527546,163,507.2,463.1,1721,,,
Saccade,DadsArmy,R,9527547,9527687,141,515.6,470.4,581.4,400.7,2.33,851
Fixation,DadsArmy,R,9527688,9527998,311,598.9,412.2,1890,,,
Saccade,DadsArmy,R,9527999,9528032,34,607.6,420.4,556.5,444.8,1.38,188
Fixation,DadsArmy,R,9528033,9528445,413,560.6,456.3,2034,,,
Saccade,DadsArmy,R,9528446,9528477,32,572.5,455,619.6,452.7,1.15,162
Fixation,DadsArmy,R,9528478,9528557,80,624.7,450.5,2098,,,
Saccade,DadsArmy,R,9528558,9528725,168,620.5,449.2,638.7,388.3,1.55,705
Fixation,DadsArmy,R,9528726,9529117,392,642.4,398.7,2095,,,
Saccade,DadsArmy,R,9529118,9529286,169,643.7,404.4,475.6,341.5,4.36,831
Fixation,DadsArmy,R,9529287,9529566,280,478.1,353.4,2180,,,
Saccade,DadsArmy,R,9529567,9529612,46,479.1,355.3,564.9,503.8,4.16,334
Fixation,DadsArmy,R,9529613,9529785,173,571.8,510,2240,,,
Saccade,DadsArmy,R,9529786,9529811,26,574.1,501.7,560.5,395.3,2.62,188
Fixation,DadsArmy,R,9529812,9530006,195,560,416.2,2186,,,
Saccade,DadsArmy,R,9530007,9530028,22,562.6,416.2,615.6,349,2.09,164
Fixation,DadsArmy,R,9530029,9530218,190,616.3,350.9,2173,,,
Saccade,DadsArmy,R,9530219,9530381,163,619.2,356.9,145.3,305.9,11.23,897
Fixation,DadsArmy,R,9530382,9530694,313,158.1,310.4,2130,,,
Saccade,DadsArmy,R,9530695,9530751,57,162.7,312.3,528,396,8.83,421
Fixation,DadsArmy,R,9530752,9531053,302,551.5,395.1,2260,,,
Saccade,DadsArmy,R,9531054,9531078,25,554.1,395.1,633.3,345.1,2.28,175
Fixation,DadsArmy,R,9531079,9531412,334,631.7,350.8,2186,,,
Saccade,DadsArmy,R,9531413,9531583,171,640.7,356.7,708.9,368,1.69,961
Fixation,DadsArmy,R,9531584,9531922,339,704.7,363.6,2210,,,
Saccade,DadsArmy,R,9531923,9532086,164,688.8,366.3,635.9,367.4,1.3,883
Fixation,DadsArmy,R,9532087,9532116,30,642.2,329.1,2428,,,
Saccade,DadsArmy,R,9532117,9532132,16,647.8,304.8,641.2,350.4,1.12,113
Fixation,DadsArmy,R,9532133,9532433,301,642,370.4,2343,,,
Saccade,DadsArmy,R,9532434,9532605,172,637.1,377,636.6,367.7,0.23,838
Fixation,DadsArmy,R,9532606,9532635,30,641.8,335.6,2468,,,
Saccade,DadsArmy,R,9532636,9532650,15,644.8,316.5,640.6,359.3,1.05,102
Fixation,DadsArmy,R,9532651,9533034,384,633.3,377.5,2388,,,
Saccade,DadsArmy,R,9533035,9533241,207,631.2,382.6,634,362.9,0.49,833
Fixation,DadsArmy,R,9533242,9533493,252,633.4,378.3,2269,,,
Saccade,DadsArmy,R,9533494,9533663,170,631.2,385.9,673.4,263.1,3.17,775
Fixation,DadsArmy,R,9533664,9534004,341,681.4,262.5,2175,,,
Saccade,DadsArmy,R,9534005,9534062,58,690.7,264,1031.8,244.8,8.32,409
Fixation,DadsArmy,R,9534063,9534206,144,1043.7,247.7,2146,,,
Saccade,DadsArmy,R,9534207,9534226,20,1034.8,247.1,987.6,216.5,1.37,121
Fixation,DadsArmy,R,9534227,9534448,222,992.1,224.2,2145,,,
Saccade,DadsArmy,R,9534449,9534623,175,982.7,230.4,490.4,267,11.95,887
