Fixation,Trial Name,Eye,Start Time,End Time,Duration,X,Y,Pupil Area,,,
Saccade,Trial Name,Eye,Start Time,End Time,Duration,Start X,Start Y,End X,End Y,Amplitude,Peak Velocity
Fixation,DadsArmy,R,13264196,13264397,202,777.9,555,2070,,,
Saccade,DadsArmy,R,13264398,13264417,20,778.3,553.7,789.3,524.6,0.76,75
Fixation,DadsArmy,R,13264418,13264675,258,780.9,519.7,2132,,,
Saccade,DadsArmy,R,13264676,13264697,22,780.1,517,768.2,437.1,1.98,132
Fixation,DadsArmy,R,13264698,13264836,139,753.3,431.4,1936,,,
Saccade,DadsArmy,R,13264837,13264878,42,750.1,432.8,658.3,504.3,2.85,249
Fixation,DadsArmy,R,13264879,13265044,166,640.9,519.4,2026,,,
Saccade,DadsArmy,R,13265045,13265070,26,638.5,521.1,642.9,387.9,3.25,193
Fixation,DadsArmy,R,13265071,13265240,170,626.2,369.4,2148,,,
Saccade,DadsArmy,R,13265241,13265261,21,626.6,364.8,644.7,308.6,1.44,124
Fixation,DadsArmy,R,13265262,13265777,516,636.7,308.7,2321,,,
Saccade,DadsArmy,R,13265778,13265793,16,613.6,305.8,574.7,328.4,1.1,99
Fixation,DadsArmy,R,13265794,13266868,1075,552.7,297,2556,,,
Saccade,DadsArmy,R,13266869,13266923,55,516.3,279.3,705.1,795.1,13.23,474
Fixation,DadsArmy,R,13266924,13267094,171,712.9,816.2,2837,,,
Saccade,DadsArmy,R,13267095,13267140,46,715,821.8,544.6,952.1,5.11,375
Fixation,DadsArmy,R,13267141,13267264,124,526.4,965.2,2893,,,
Saccade,DadsArmy,R,13267265,13267367,103,528.6,969.8,581.7,290.3,16.15,1247
Fixation,DadsArmy,R,13267368,13267669,302,553.1,293,2679,,,
Saccade,DadsArmy,R,13267670,13267704,35,549,293.6,627.1,321.6,2.02,270
Fixation,DadsArmy,R,13267705,13268029,325,641.4,322.1,2488,,,
Saccade,DadsArmy,R,13268030,13268072,43,642.6,316.2,477.9,280.6,4.09,259
Fixation,DadsArmy,R,13268073,13268260,188,450.6,278.9,2570,,,
Saccade,DadsArmy,R,13268261,13268336,76,449.1,278.1,904.8,971.2,19.7,538
Fixation,DadsArmy,R,13268337,13268520,184,892.2,977.6,2687,,,
Saccade,DadsArmy,R,13268521,13268546,26,889.3,978.3,771.9,941.8,2.94,246
Fixation,DadsArmy,R,13268547,13268804,258,785.1,941.7,2760,,,
Saccade,DadsArmy,R,13268805,13268878,74,785.6,938.2,946.6,320.9,15.26,442
Fixation,DadsArmy,R,13268879,13269023,145,916.4,308.4,2631,,,
Saccade,DadsArmy,R,13269024,13269053,30,911.4,312.7,737.8,269.9,4.38,281
Fixation,DadsArmy,R,13269054,13269239,186,728.3,277.7,2659,,,
Saccade,DadsArmy,R,13269240,13269263,24,728.6,280.2,789.6,215.6,2.17,181
Fixation,DadsArmy,R,13269264,13269877,614,820.1,221,2532,,,
Saccade,DadsArmy,R,13269878,13269901,24,864.2,217.1,934.2,256.1,1.96,186
Fixation,DadsArmy,R,13269902,13270128,227,962.4,234,2659,,,
Saccade,DadsArmy,R,13270129,13270186,58,996.9,223.2,668.3,249.4,8.03,358
Fixation,DadsArmy,R,13270187,13270396,210,660.2,258,2788,,,
Saccade,DadsArmy,R,13270397,13270489,93,669.2,259.5,1385.8,713.9,20.16,462
Fixation,DadsArmy,R,13270490,13270645,156,1422,721,2623,,,
Saccade,DadsArmy,R,13270646,13270719,74,1451.9,730,777.6,321,18.64,494
Fixation,DadsArmy,R,13270720,13270842,123,738.2,311.7,2796,,,
Saccade,DadsArmy,R,13270843,13270866,24,729.9,310.7,629.8,256.2,2.78,212
Fixation,DadsArmy,R,13270867,13271140,274,630.8,258.4,2822,,,
Saccade,DadsArmy,R,13271141,13271188,48,632,257.9,433.4,232,4.84,275
Fixation,DadsArmy,R,13271189,13271783,595,455.8,243.3,2748,,,
Saccade,DadsArmy,R,13271784,13271804,21,502.8,249.7,546.8,245.8,1.07,124
Fixation,DadsArmy,R,13271805,13272197,393,627.9,246.1,2723,,,
Saccade,DadsArmy,R,13272198,13272230,33,720.6,240.3,791.6,262.2,1.82,220
Fixation,DadsArmy,R,13272231,13272951,721,892.2,240.4,2707,,,
Saccade,DadsArmy,R,13272952,13273007,56,956.8,227.4,623.6,215.4,8.12,341
Fixation,DadsArmy,R,13273008,13273376,369,575.3,224.6,2766,,,
Saccade,DadsArmy,R,13273377,13273434,58,561.4,228.3,198.7,256.7,8.58,324
Fixation,DadsArmy,R,13273435,13273769,335,171.2,259.2,2730,,,
Saccade,DadsArmy,R,13273770,13273808,39,176.1,257.4,604.1,236.1,10.11,515
Fixation,DadsArmy,R,13273809,13274048,240,601,253.6,2613,,,
Saccade,DadsArmy,R,13274049,13274078,30,595.6,258.6,871.1,227.5,6.76,446
Fixation,DadsArmy,R,13274079,13274357,279,913.4,232.3,2397,,,
Saccade,DadsArmy,R,13274358,13274396,39,934.5,244.4,704.9,426.9,7.16,373
Fixation,DadsArmy,R,13274397,13274583,187,690.3,436,2508,,,
Saccade,DadsArmy,R,13274584,13274620,37,685.8,439.5,538.1,294.8,5.04,221
Fixation,DadsArmy,R,13274621,13274760,140,528.4,298.5,2614,,,
Saccade,DadsArmy,R,13274761,13274778,18,521.6,293,487.7,257.7,1.18,88
Fixation,DadsArmy,R,13274779,13275157,379,476.6,257.1,2667,,,
Saccade,DadsArmy,R,13275158,13275178,21,474.9,250.2,462.6,214.7,0.9,66
Fixation,DadsArmy,R,13275179,13275564,386,455,212.1,2691,,,
Saccade,DadsArmy,R,13275565,13275597,33,450.8,211.2,309.3,237.1,3.41,189
Fixation,DadsArmy,R,13275598,13275671,74,321.2,236.4,2766,,,
Saccade,DadsArmy,R,13275672,13275740,69,322.9,236.1,1143.3,176.5,19.52,590
Fixation,DadsArmy,R,13275741,13276265,525,1082.7,172.6,2569,,,
Saccade,DadsArmy,R,13276266,13276278,13,1026.7,182,1035.5,212.6,0.77,77
Fixation,DadsArmy,R,13276279,13276541,263,1024.8,205.6,2576,,,
Saccade,DadsArmy,R,13276542,13276590,49,1026.1,213,795.9,316.3,6.15,377
Fixation,DadsArmy,R,13276591,13276869,279,764.1,342,2213,,,
Saccade,DadsArmy,R,13276870,13276916,47,752.9,353.8,1077.7,695.2,11.44,462
Fixation,DadsArmy,R,13276917,13277078,162,1093.3,725,2029,,,
Saccade,DadsArmy,R,13277079,13277103,25,1100.3,727.9,1134.3,778.7,1.46,150
Fixation,DadsArmy,R,13277104,13277738,635,1123.7,749.5,2319,,,
Saccade,DadsArmy,R,13277739,13277787,49,1116,716.1,806.5,342.3,11.75,386
Fixation,DadsArmy,R,13277788,13278515,728,731.9,322.6,2513,,,
Saccade,DadsArmy,R,13278516,13278542,27,672.6,286.8,777.5,190,3.48,205
Fixation,DadsArmy,R,13278543,13278832,290,770.5,181.8,2587,,,
Saccade,DadsArmy,R,13278833,13278887,55,774.7,180.3,492.5,229.9,6.95,298
Fixation,DadsArmy,R,13278888,13279031,144,469.3,233.7,2746,,,
Saccade,DadsArmy,R,13279032,13279065,34,464.7,234.5,250.5,339.4,5.65,316
Fixation,DadsArmy,R,13279066,13279232,167,245.3,360.8,2778,,,
Saccade,DadsArmy,R,13279233,13279288,56,241.6,362.2,897.5,365.6,15.65,557
Fixation,DadsArmy,R,13279289,13279537,249,883,373.7,2630,,,
Saccade,DadsArmy,R,13279538,13279569,32,878.7,371.8,772.2,245.4,4.04,222
Fixation,DadsArmy,R,13279570,13279707,138,752.9,246.6,2651,,,
Saccade,DadsArmy,R,13279708,13279760,53,744.4,244.6,1058.1,542.5,10.54,441
Fixation,DadsArmy,R,13279761,13279902,142,1056,546.2,2634,,,
Saccade,DadsArmy,R,13279903,13279932,30,1054.9,550.5,1102.7,725.1,4.36,321
Fixation,DadsArmy,R,13279933,13280090,158,1108.2,722.2,2570,,,
Saccade,DadsArmy,R,13280091,13280099,9,1106.9,720.6,1107.5,704.9,0.38,49
Fixation,DadsArmy,R,13280100,13280439,340,1102.9,704.2,2553,,,
Saccade,DadsArmy,R,13280440,13280462,23,1105.7,703.3,1157,722.1,1.31,141
Fixation,DadsArmy,R,13280463,13280730,268,1147.6,715.4,2610,,,
Saccade,DadsArmy,R,13280731,13280835,105,1136.3,701.3,1136.9,718.8,0.42,1066
Fixation,DadsArmy,R,13280836,13281295,460,1132.4,718,2717,,,
Saccade,DadsArmy,R,13281296,13281369,74,1131.5,714.8,793.4,227.3,14.32,319
Fixation,DadsArmy,R,13281370,13281461,92,764,216.6,2675,,,
Saccade,DadsArmy,R,13281462,13281485,24,758.4,215.3,767.5,118.5,2.35,153
Fixation,DadsArmy,R,13281486,13281816,331,745.1,128.6,2461,,,
Saccade,DadsArmy,R,13281817,13281827,11,737.9,143.2,735.9,167.2,0.58,62
Fixation,DadsArmy,R,13281828,13282480,653,703.9,177.5,2389,,,
