Fixation,Trial Name,Eye,Start Time,End Time,Duration,X,Y,Pupil Area,,,
Saccade,Trial Name,Eye,Start Time,End Time,Duration,Start X,Start Y,End X,End Y,Amplitude,Peak Velocity
Saccade,DadsArmy,R,9118671,9118714,44,1019.1,798.3,844.3,674.8,5.18,259
Fixation,DadsArmy,R,9118715,9119110,396,816.6,683.4,2682,,,
Saccade,DadsArmy,R,9119111,9119137,27,812.5,677.7,693,618.3,3.26,232
Fixation,DadsArmy,R,9119138,9119451,314,702.5,621.7,2730,,,
Saccade,DadsArmy,R,9119452,9119595,144,693.9,632,682.6,422.9,5.11,1409
Fixation,DadsArmy,R,9119596,9119785,190,673.1,410.7,2895,,,
Saccade,DadsArmy,R,9119786,9119804,19,671.6,395.3,652.3,341.6,1.39,128
Fixation,DadsArmy,R,9119805,9120272,468,632.2,345.2,3054,,,
Saccade,DadsArmy,R,9120273,9120292,20,601,347.6,587.4,381.3,0.89,105
Fixation,DadsArmy,R,9120293,9121064,772,587.8,351.8,3339,,,
Saccade,DadsArmy,R,9121065,9121086,22,572.6,332.3,530.4,331.7,1.02,140
Fixation,DadsArmy,R,9121087,9121751,665,488.8,333.1,3582,,,
Saccade,DadsArmy,R,9121752,9121781,30,469.5,330.3,655,366.6,4.59,332
Fixation,DadsArmy,R,9121782,9122408,627,661.4,368.1,3698,,,
Saccade,DadsArmy,R,9122409,9122429,21,669.8,367,636.7,356.8,0.85,125
Fixation,DadsArmy,R,9122430,9122612,183,638.2,357.8,3740,,,
Saccade,DadsArmy,R,9122613,9122746,134,640.3,360.8,690,348.2,1.25,1184
Fixation,DadsArmy,R,9122747,9123328,582,701,364.3,3775,,,
Saccade,DadsArmy,R,9123329,9123384,56,709.8,379.1,644.9,941.6,13.53,428
Fixation,DadsArmy,R,9123385,9123809,425,643.3,954.4,3865,,,
Saccade,DadsArmy,R,9123810,9123835,26,630.3,950.9,789.7,961.3,3.82,283
Fixation,DadsArmy,R,9123836,9124027,192,785.1,956.5,3775,,,
Saccade,DadsArmy,R,9124028,9124088,61,785.7,960.3,895.6,373.4,14.27,415
Fixation,DadsArmy,R,9124089,9124414,326,894.4,385.7,3579,,,
Saccade,DadsArmy,R,9124415,9124463,49,924.8,370.8,671.3,333.3,6.28,375
Fixation,DadsArmy,R,9124464,9124911,448,642.3,333.9,3571,,,
Saccade,DadsArmy,R,9124912,9124952,41,638.9,332.9,350.2,256.1,7.18,318
